SC_ID,Supplier_Name,Commodity_Name,Year,Month,Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,GHG_Scope1_Intensity,GHG_Scope2_Intensity,GHG_Scope3_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Certifications_Active,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Incident_History_Count,Labour_Compliance_Score,Diversity_Index,Financial_Stability_Score,Freight_Cost,Cost_Index,Commodity_Price_Index,Commodity_Demand,Trade_Volume,Logistics_Distance_km,Risk_Classification
SC0000073,ARAMCO (JUBAIL/RAS TANURA REFINERIES),"Fuel oil, gasoline, diesel, aviation fuels, base oils",2019,JAN,SAUDI ARABIA,MENA-AP,1,"Oil, Gas & Refining",91.48,82.61,100.0,84.57,0.0903,2.506,0.363,1.94,133.2,0.572,0.177,3,1,FSSC 22000,26,18538,0.893,0.029,0,89.34,0.532,66.6,18365.54,0.772,0.662,48486,24459,1468,Low
SC0000074,BRAC ENTERPRISES (BANGLADESH),"Smallholder agri inputs, processed goods",2019,JAN,BANGLADESH,SA,2,Agriculture & Agribusiness,69.14,70.92,69.12,68.93,0.2257,2.765,1.203,2.363,112.72,0.359,0.665,3,1,ISO 9001,26,13591,1.0,0.027,0,92.21,0.543,77.22,13024.67,1.438,0.901,22071,7843,4871,Moderate
SC0000075,UZBEKNEFTEGAZ,Natural gas and petroleum products,2019,JAN,UZBEKISTAN,ECA,1,"Oil, Gas & Refining",68.64,68.72,73.89,63.88,0.7523,2.737,0.193,6.362,184.47,0.718,0.556,1,0,None,30,14732,0.782,0.049,0,89.15,0.262,51.93,3746.09,1.068,1.024,45359,10231,1502,High
SC0000076,ALGERIAN FERTILIZERS (FERTIL),Phosphate and nitrogen fertilizers (local producers and blenders),2019,JAN,ALGERIA,MENA-AP,2,Fertilizers,73.11,74.42,76.89,71.09,0.0659,2.113,1.022,2.257,101.0,0.818,0.343,1,1,FSSC 22000,24,25610,0.856,0.038,1,89.8,0.236,61.45,4973.5,0.938,0.856,69909,18569,2941,Moderate
SC0000077,ABB GROUP,"Industrial robotics, control systems",2019,JAN,SWITZERLAND,ECA,1,Industrial Manufacturing & Construction,57.3,65.84,59.46,47.91,0.1521,2.068,0.971,3.118,165.9,0.493,0.318,2,1,None,48,9735,0.849,0.083,0,83.24,0.314,77.0,23253.05,1.333,0.849,68850,17860,1,High
SC0000078,KABUL SAFFRON EXPORTERS,"Saffron (export-quality), dried fruits (apricots, raisins)",2019,JAN,AFGHANISTAN,MENA-AP,2,Agriculture & Agribusiness,44.21,58.68,67.31,69.79,0.0529,2.272,1.228,2.619,224.96,0.526,0.433,1,0,None,39,5263,0.421,0.015,1,95.86,0.38,60.99,30438.79,1.14,1.016,1,20051,5232,High
SC0000079,HARMONY GOLD,Gold mining and related commodities,2019,JAN,SOUTH AFRICA,SSA,1,Metals & Mining (Primary),54.67,58.82,65.92,46.6,0.0881,3.601,0.899,2.8,202.64,0.775,0.56,2,1,None,26,20144,0.997,0.03,0,73.51,0.105,82.46,19991.09,1.024,0.843,38449,14291,4114,Moderate
SC0000080,DAIRY AND POULTRY SUPPLIERS Â CEYLON AGRO INDUSTRIES,Processed dairy and poultry products,2019,JAN,SRI LANKA,SA,2,Food & Beverage Processing,66.87,74.69,65.33,69.43,0.0808,0.654,0.667,2.455,203.38,0.66,0.285,2,1,Fairtrade,31,1666,0.924,0.055,0,89.82,0.178,99.0,2918.07,1.108,1.296,32800,15536,6068,Moderate
SC0000081,PRAN-RFL GROUP (BANGLADESH),"Packaged foods, edible oils, beverages",2019,JAN,BANGLADESH,SA,1,Food & Beverage Processing,76.45,71.66,78.33,79.85,0.0769,1.144,0.47,1.907,132.09,0.62,0.17,2,1,None,4,1013,0.85,0.038,1,96.86,0.433,79.48,6024.04,1.119,0.679,58236,3736,1123,Moderate
SC0000082,EGYPTIAN GENERAL PETROLEUM CORPORATION (EGPC),Crude oil and refined hydrocarbon products,2019,JAN,EGYPT,MENA-AP,1,"Oil, Gas & Refining",46.33,85.66,91.59,69.4,0.433,3.023,2.045,6.683,223.89,0.37,0.51,1,0,None,26,4261,0.353,0.06,3,82.93,0.078,27.6,17694.26,1.026,0.871,21319,17323,5707,High
SC0000083,ROHM SEMICONDUCTOR,Power semiconductors,2019,JAN,JAPAN,EAP,1,"Electronics, Semiconductors & Technology",41.87,41.04,42.04,39.78,0.0887,0.01,1.654,2.703,172.85,0.52,0.588,2,1,SA8000; LEED,19,6682,0.995,0.007,0,85.51,0.248,67.62,7345.18,0.676,1.041,56250,8964,1,Moderate
SC0000084,YEMEN LNG,LNG and gas infrastructure,2019,JAN,YEMEN,MENA-AP,2,"Oil, Gas & Refining",88.96,85.06,82.3,95.6,0.1109,3.164,1.37,3.768,119.18,0.476,0.0,3,1,BRCGS; FSSC 22000,34,7396,0.902,0.026,0,81.11,0.456,48.68,28926.86,0.836,0.803,42148,3430,3690,Moderate
SC0000085,AZERGOLD,Gold mining,2019,JAN,AZERBAIJAN,ECA,1,Metals & Mining (Primary),71.28,73.7,64.25,67.68,0.1879,2.562,1.093,1.439,254.0,0.432,0.756,3,0,None,34,26838,0.883,0.025,0,84.25,0.142,71.08,15710.65,0.942,1.037,11396,9902,3453,Moderate
SC0000086,PAKISTAN STATE OIL (PSO),Refined petroleum products,2019,JAN,PAKISTAN,SA,1,"Oil, Gas & Refining",51.14,76.52,74.94,72.72,0.8007,10.295,5.074,6.926,389.3,0.75,0.679,1,0,None,14,8251,0.581,0.021,3,94.83,0.475,32.67,22053.19,0.877,1.442,49467,18759,1577,High
SC0000087,SHIVAM AUTOTECH/NEPAL VEHICLE ASSEMBLERS (LOCAL SUPPLIERS),Two and three-wheeler components,2019,JAN,NEPAL,SA,2,Automotive & Transportation,81.23,76.46,84.14,79.37,0.0915,0.255,0.01,1.575,45.32,0.406,0.492,3,1,SA8000; Fairtrade,39,23755,0.869,0.05,0,92.31,0.684,89.1,20700.1,0.732,1.01,65559,12394,4869,Moderate
SC0000088,VALE S.A.,"Iron ore, iron ore pellets, nickel, copper",2019,JAN,BRAZIL,LAC,1,Metals & Mining (Primary),77.61,77.0,77.51,70.76,1.2431,3.544,1.776,7.616,481.63,0.554,0.342,2,1,None,12,12888,0.871,0.025,0,60.38,0.263,81.73,17059.78,0.753,1.002,20986,13728,4349,High
SC0000089,JIANGXI COPPER CORPORATION,Copper cathodes and copper rods,2019,JAN,CHINA,EAP,1,Metals & Mining (Primary),72.38,66.67,71.84,75.43,0.5698,1.536,1.684,7.856,471.45,0.724,0.331,2,1,None,33,12128,0.834,0.026,0,91.26,0.235,79.57,12303.62,0.939,1.164,27602,17400,4024,Moderate
SC0000090,OCP GROUP,"Phosphate rock, phosphoric acid, DAP, MAP, TSPâfertilizer products",2019,JAN,MOROCCO,MENA-AP,1,Fertilizers,75.14,75.56,78.57,67.55,0.1961,2.466,0.302,2.085,199.98,0.304,0.509,2,1,ISO 9001,25,11510,0.902,0.0,1,88.14,0.199,92.53,19708.7,1.126,1.077,44436,15230,1290,Moderate
SC0000091,SASINI PLC (TEA AND COFFEE GROWER/PROCESSOR),"Tea, coffee, macadamia nuts",2019,JAN,KENYA,SSA,2,Agriculture & Agribusiness,76.43,79.64,78.84,73.99,0.0789,0.945,0.01,3.289,245.6,0.417,0.547,2,1,ISO 14001,39,17626,0.937,0.058,0,92.59,0.44,75.12,16487.19,1.244,1.182,35968,20977,3330,Moderate
SC0000092,TWIGA FOODS,"Fresh produce aggregation (fruits, vegetables)",2019,JAN,TANZANIA,SSA,2,Agriculture & Agribusiness,70.79,67.92,73.93,67.6,0.1744,1.723,0.958,3.467,214.03,0.506,0.21,2,1,Fairtrade,8,19535,0.849,0.024,0,78.52,0.392,96.09,6207.38,1.419,1.161,27510,1,6071,Moderate
SC0000093,LOMA NEGRA,Cement and cement clinker,2019,JAN,ARGENTINA,LAC,1,Industrial Manufacturing & Construction,70.81,69.38,69.54,70.91,0.0948,1.037,0.541,3.087,78.64,0.117,0.85,2,1,Fairtrade,41,27328,0.79,0.073,1,84.72,0.206,71.56,22763.08,0.91,1.009,1,10674,2558,Moderate
SC0000094,OLAM INTERNATIONAL (IVORY COAST OPERATIONS),"Cocoa, coffee, cashew, rubber (origination and processing)",2019,JAN,IVORY COAST,SSA,1,Agribusiness/Commodities,62.44,65.63,62.44,62.72,0.0814,2.341,0.984,1.899,244.76,0.824,0.282,2,1,FSSC 22000; SA8000,18,15142,0.842,0.078,0,66.12,0.48,82.56,28225.79,1.468,0.984,13674,25895,2548,Moderate
SC0000095,SQUARE TEXTILES/SQUARE GROUP,"Textile yarns, fabrics, garments",2019,JAN,BANGLADESH,SA,1,"Consumer Goods, Retail & Logistics",68.29,70.78,69.38,65.51,0.1068,1.545,0.509,1.751,88.39,0.488,0.343,3,1,None,30,8162,0.829,0.062,0,81.78,0.098,62.82,2815.63,1.418,1.129,24118,9986,5992,Moderate
SC0000096,PACKAGES LIMITED,"Packaging materials, corrugated boxes, flexible packaging",2019,JAN,PAKISTAN,MENA-AP,2,Industrial Manufacturing & Construction,51.79,53.01,52.67,48.75,0.0969,2.3,1.399,3.44,50.97,0.713,0.617,1,0,ISO 9001,11,20212,0.848,0.04,1,74.77,0.138,89.37,5885,0.475,0.958,7143,17128,1837,High
SC0000097,TENKE FUNGURUME MINING,Copper and cobalt concentrates,2019,JAN,DEMOCRATIC REPUBLIC OF THE CONGO,SSA,1,Metals & Mining (Primary),80.99,83.03,87.72,71.68,0.0665,2.163,1.288,1.753,195.95,0.632,0.576,2,0,None,29,26587,0.908,0.017,0,82.18,0.5,56.74,24195.25,0.651,0.567,57036,20871,3062,Moderate
SC0000098,TIGAR TYRES,Vehicle tires,2019,JAN,SERBIA,ECA,1,Automotive & Transportation,56.59,59.48,53.22,57.49,0.1833,2.229,0.446,2.193,71.29,0.166,0.63,3,0,ISO 9001,28,2793,0.912,0.037,0,75.61,0.076,61.96,16687.79,1.626,0.302,41723,13078,2458,Moderate
SC0000099,NORTHROP GRUMMAN,Aerospace systems and UAVs,2019,JAN,UNITED STATES,NA,1,"Consumer Goods, Retail & Logistics",68.05,72.0,62.17,75.22,0.1532,0.955,0.807,0.12,121.32,0.592,0.174,1,1,ISO 9001,32,8759,0.862,0.034,0,87.31,0.059,83.98,16179.34,1.509,0.539,19980,13593,4221,Moderate
SC0000100,LOTTE CHEMICAL,Petrochemicals and polymers,2019,JAN,SOUTH KOREA,EAP,1,Chemicals & Petrochemicals,68.23,64.13,64.95,71.59,0.1781,1.861,0.55,2.737,84.76,0.6,0.601,3,1,ISO 9001,41,14437,0.89,0.0,1,89.95,0.704,83.66,6179.67,1.302,1.049,14279,12449,6122,Moderate
SC0000101,MINSUR S.A.,Tin concentrate and refining (Mina Justa/San Rafael),2019,JAN,PERU,LAC,1,Metals & Mining (Primary),65.03,67.11,57.83,71.6,0.1241,0.486,1.296,3.326,171.12,0.677,0.68,1,1,BRCGS,28,8477,0.903,0.024,0,88.05,0.222,42.06,17224.76,0.2,0.98,11925,10055,2076,Moderate
SC0000102,HEMAS HOLDINGS PLC,"Pharmaceuticals, consumer goods, agro products",2019,JAN,SRI LANKA,SA,2,Pharmaceuticals & Healthcare,60.84,51.45,62.28,69.37,0.0633,0.757,1.131,2.896,284.15,0.788,0.137,2,0,None,28,9010,0.863,0.016,1,86.63,0.455,72.63,13679.77,1.097,1.317,1,9706,4001,Moderate
SC0000103,CAMEROON DEVELOPMENT CORPORATION (CDC)/AGRO GROUPS,"Rubber, cocoa, oil palm produce (bulk)",2019,JAN,CAMEROON,SSA,2,Agriculture & Agribusiness,54.15,55.15,49.41,56.05,0.0518,1.282,0.481,3.149,251.26,0.67,0.795,2,1,None,40,1785,0.897,0.046,0,84.27,0.528,72.26,24955.32,1.028,0.794,32577,18558,3616,Moderate
SC0000104,DOLMEN GROUP (PAKISTAN)/MILLAT TRACTORS,"Tractors, agricultural machinery",2019,JAN,PAKISTAN,SA,2,Automotive & Transportation,56.49,51.53,64.81,59.54,0.1017,1.099,0.41,2.019,197.04,0.757,0.887,2,1,SA8000,1,5064,0.852,0.032,0,99.24,0.371,78.15,26631.56,1.179,0.751,1989,21687,6471,Moderate
SC0000105,DOOSAN CORPORATION,Heavy machinery components,2019,JAN,SOUTH KOREA,EAP,1,Industrial Manufacturing & Construction,55.87,53.7,65.87,49.27,0.1087,1.226,1.807,3.984,11.09,0.481,0.387,2,0,None,13,4534,0.889,0.085,1,91.4,0.223,80.02,5222.46,0.871,0.849,10742,8467,5806,High
SC0000106,GERDAU S.A.,"Long steel, rebar, structural steel",2019,JAN,BRAZIL,LAC,1,Steel & Metallurgical,65.93,53.18,67.02,69.93,0.9901,5.606,0.56,1.527,813.74,0.08,0.085,2,1,RSPO; ISO 14001; FSSC 22000,43,13830,0.78,0.043,0,80.41,0.455,51.57,20853.93,1.003,1.215,45301,1788,1408,High
SC0000107,KRKA,Pharmaceutical products,2019,JAN,SLOVENIA,ECA,1,Pharmaceuticals & Healthcare,55.5,58.18,60.31,52.42,0.05,1.384,0.01,3.596,43.45,0.806,0.0,1,1,BRCGS; ISO 9001; Fairtrade,8,19219,0.94,0.032,0,82.36,0.192,57.42,11636.65,1.008,0.969,28084,12769,5281,Moderate
SC0000108,LIBYA NATIONAL OIL CORPORATION (DOWNSTREAM AND EXPORT SERVICES),Crude oil and condensate exports,2019,JAN,LIBYA,MENA-AP,1,"Oil, Gas & Refining",57.12,69.8,70.86,76.35,0.9241,8.441,2.628,9.209,196.43,0.476,0.281,1,0,None,39,4341,0.551,0.051,5,95.07,0.603,50.18,14321.45,1.076,0.509,25490,9130,1935,High
SC0000109,HARMONY GOLD,Gold mining and related commodities,2019,JAN,SOUTH AFRICA,SSA,1,Metals & Mining (Primary),66.86,68.14,68.9,66.3,0.1375,1.886,1.778,3.145,135.87,0.754,0.148,2,1,None,1,15896,0.777,0.015,0,89.06,0.418,67.52,19729.18,1.083,0.932,37898,8886,2582,Moderate
SC0000110,BYD COMPANY,Electric vehicles,2019,JAN,PRC,EAP,1,Automotive & Transportation,78.9,85.14,75.17,84.63,0.0672,1.305,0.061,1.22,131.81,0.387,0.433,2,1,None,16,13207,0.792,0.042,0,88.78,0.245,92.08,13433.69,0.927,1.125,21597,3167,3425,Moderate
SC0000111,NEWMONT,Gold (large scale mine output),2019,JAN,GHANA,SSA,1,Metals & Mining (Primary),57.86,57.41,55.67,60.21,0.0917,2.376,0.777,3.606,268.16,0.751,0.512,1,1,RSPO; Fairtrade,16,15484,0.782,0.002,1,80.49,0.212,77.55,23587.27,1.011,0.663,32675,15442,3007,High
SC0000112,"ANCAP (ADMINISTRACIÃ³N NACIONAL DE COMBUSTIBLES, ALCOHOL Y PORTLAND)","Petroleum products, fuels",2019,JAN,URUGUAY,LAC,1,"Oil, Gas & Refining",78.49,72.91,72.15,86.74,0.5046,1.471,0.979,6.786,281.02,0.535,0.461,3,1,None,25,10,0.855,0.071,2,79.25,0.182,69.33,15805.87,0.717,0.864,14599,9132,4388,High
SC0000113,ERG (EURASIAN RESOURCES GROUP),"Ferrochrome, iron ore",2019,JAN,KAZAKHSTAN,ECA,1,Metals/Mining,92.82,96.81,87.75,97.18,0.8826,4.352,3.251,8.546,639.71,0.649,1.0,3,1,ISO 9001,41,8135,0.895,0.026,0,88.14,0.369,72.72,18332.24,1.145,0.881,30777,11821,2675,Moderate
SC0000114,JIANGXI COPPER CORPORATION,Copper cathodes and copper rods,2019,JAN,CHINA,EAP,1,Metals & Mining (Primary),62.92,69.33,60.8,55.79,0.3317,5.52,2.496,12.719,120.24,0.881,0.286,3,1,Fairtrade,26,11431,1.0,0.031,1,90.23,0.127,71.48,22087.21,1.049,1.166,26960,18059,2122,Moderate
SC0000115,FORD MOTOR COMPANY,Automobiles and auto parts,2019,JAN,UNITED STATES,NA,1,Automotive & Transportation,69.08,57.62,67.93,79.86,0.0274,1.668,0.63,0.999,44.57,0.648,0.634,1,1,RSPO; ISO 9001; SA8000,26,9773,0.963,0.021,1,90.93,0.186,86.53,6534.28,0.849,1.106,55483,16002,3099,Moderate
SC0000116,SOCAR,"Crude oil, natural gas",2019,JAN,AZERBAIJAN,ECA,1,"Oil, Gas & Refining",68.18,68.28,69.12,68.21,0.4446,5.473,2.83,6.701,303.66,0.533,0.175,2,0,FSSC 22000,26,19850,0.795,0.0,0,79.91,0.197,69.63,13942.16,1.015,1.081,49942,8961,6435,Moderate
SC0000117,TECHINT GROUP,"Steel products, industrial steel, pipes",2019,JAN,ARGENTINA,LAC,1,Steel & Metallurgical,64.43,69.0,74.53,55.18,0.8695,8.738,2.936,6.115,444.46,0.698,0.296,2,1,ISO 9001,22,2888,0.961,0.058,0,87.57,0.486,69.9,19720.73,1.094,1.134,48580,14167,3602,High
SC0000118,PUERTO RICO Â BAXTER BIOPHARMA SOLUTIONS (MANUFACTURING SITE),Pharmaceutical contract manufacturing and sterile injectables,2019,JAN,PUERTO RICO,LAC,2,Pharmaceuticals & Healthcare,65.51,67.05,60.44,72.09,0.1745,1.196,0.01,4.661,172.5,0.681,0.207,1,1,None,24,16154,0.864,0.04,0,96.83,0.364,68.54,20424.73,1.429,1.102,26509,12913,1,Moderate
SC0000119,NISHAT MILLS LIMITED,"Textiles, yarns, fabric and garments",2019,JAN,PAKISTAN,SA,1,"Consumer Goods, Retail & Logistics",74.94,67.65,95.05,66.87,0.0795,0.725,0.562,3.432,318.42,0.393,0.973,1,1,BRCGS; ISO 9001,29,3476,1.0,0.05,1,79.58,0.289,94.67,25291.04,1.134,1.018,5993,18937,2623,Moderate
SC0000120,ANGLOGOLD ASHANTI,Gold (multiple Ghana and African operations),2019,JAN,GHANA,SSA,1,Metals & Mining (Primary),68.58,63.83,67.93,71.77,0.0243,0.547,0.75,2.928,246.03,0.687,0.278,2,0,ISO 9001,34,14154,0.911,0.0,0,85.91,0.218,97.26,5573.21,0.859,1.044,6716,16440,4100,Moderate
SC0000121,ROMANIAN AUTOMOTIVE MANUFACTURER AUTOMOBILE DACIA,Automobiles,2019,JAN,ROMANIA,ECA,1,Automotive & Transportation,62.19,69.34,62.55,52.32,0.1589,0.88,0.186,3.855,80.34,0.279,0.779,2,1,None,39,15138,0.842,0.049,0,83.4,0.322,71.0,7852.75,1.102,1.063,20724,6822,4502,Moderate
SC0000122,ARAB POTASH COMPANY (APC),Potash (MOP) and potash products,2019,JAN,JORDAN,MENA-AP,1,Fertilizers,62.67,65.68,56.67,66.32,0.1679,2.036,1.078,3.792,52.7,0.628,0.517,2,1,None,7,18018,0.894,0.101,0,76.59,0.507,74.03,29350.1,0.967,0.763,27548,12357,1019,High
SC0000123,TANZANIA TEA PACKERS AND GROWERS (SMALLHOLDERS),"Tea (bulk and packaged), cloves (spice exports)",2019,JAN,TANZANIA,SSA,2,Agriculture/Tea and Spices,86.95,79.78,90.42,87.21,0.0687,0.51,0.595,1.303,140.5,0.493,0.728,3,1,BRCGS,1,11306,0.948,0.0,0,58.01,0.335,61.95,14747.85,1.017,1.252,49730,15715,1096,Low
SC0000124,EZZ STEEL,"Rebar, steel products",2019,JAN,EGYPT,MENA-AP,1,Steel & Metallurgical,77.51,66.59,78.19,92.19,0.8672,4.677,2.24,8.281,346.67,0.518,0.492,3,1,BRCGS,24,5826,0.846,0.018,0,85.44,0.247,79.49,21413.86,0.786,0.869,1,16007,620,Moderate
SC0000125,COFFEE COOPERATIVES (SME EXPORTERS),"Green coffee beans (arabica, robusta), roasted coffee",2019,JAN,GUATEMALA,LAC,2,Agriculture & Agribusiness,72.21,69.7,73.98,67.77,0.0654,0.806,0.779,3.134,239.99,0.786,0.264,3,0,None,55,5477,0.935,0.007,0,76.74,0.382,64.5,25491.94,0.954,0.903,42844,19662,2491,Moderate
SC0000126,NORTHROP GRUMMAN,Aerospace systems and UAVs,2019,JAN,UNITED STATES,NA,1,"Consumer Goods, Retail & Logistics",68.91,62.98,67.47,74.01,0.2121,3.222,0.01,4.026,132.19,0.419,0.287,3,1,LEED,32,8780,0.826,0.024,1,91.68,0.098,71.21,22354.89,0.713,1.168,51455,15578,3542,Moderate
SC0000127,UPM-KYMMENE,"Pulp, timber, paper products",2019,JAN,FINLAND,ECA,1,Industrial Manufacturing & Construction,52.42,51.79,61.76,48.26,0.2147,3.398,0.798,3.918,128.55,0.718,0.539,3,0,None,9,11950,0.771,0.092,0,96.09,0.182,56.35,21222.58,1.098,1.131,37405,10852,5502,High
SC0000128,ARISTON HOLDINGS/DAIRY AND FOOD PROCESSORS,Dairy products and processed foods,2019,JAN,ZIMBABWE,SSA,2,Food & Beverage Processing,58.98,51.83,66.0,57.21,0.0971,0.677,0.597,1.529,164.09,0.402,0.13,2,0,FSSC 22000; LEED,32,10624,0.936,0.054,0,82.58,0.473,79.65,14959.6,0.924,1.124,16409,8499,1693,Moderate
SC0000129,SAMRUK-ENERGY,Coal-fired power generation,2019,JAN,KAZAKHSTAN,ECA,1,Energy & Utilities,69.06,68.23,64.94,76.54,0.0877,2.087,0.539,2.594,232.21,0.502,0.343,3,1,None,26,21811,0.927,0.044,0,81.31,0.196,65.52,11529.05,0.962,1.085,20664,9599,1636,Moderate
SC0000130,TESLA INC.,Electric vehicles and battery packs,2019,JAN,UNITED STATES,NA,1,Automotive & Transportation,47.92,42.6,50.36,59.41,0.1077,2.38,1.051,3.917,127.22,0.448,0.454,1,0,ISO 14001; BRCGS,34,15832,0.84,0.048,0,90.29,0.368,78.31,15260.62,0.663,0.937,16043,20103,2513,High
SC0000131,OCEAN OF MALDIVES EXPORTERS/LOCAL FISHERIES,"Frozen fish, tuna loins, fish meal",2019,JAN,MALDIVES,SA,2,Food & Beverage Processing,56.27,70.02,73.53,69.2,0.2092,3.904,1.892,3.596,81.62,0.679,0.0,1,0,None,45,10695,0.322,0.071,3,88.79,0.279,50.31,25919.37,1.496,1.093,50463,9208,4172,High
SC0000132,SANNINE DAIRY/LOCAL DAIRY PROCESSORS,"Cheese, milk products",2019,JAN,LEBANON,MENA-AP,2,Food & Beverage Processing,61.49,55.28,63.48,63.17,0.0857,0.767,0.82,2.636,196.64,0.669,0.096,2,1,LEED,16,4927,0.984,0.062,0,95.24,0.097,61.64,29449.95,1.307,0.875,1784,11180,2794,Moderate
SC0000133,NESTLÃ© NIGERIA,"Packaged foods, beverages, dairy products",2019,JAN,NIGERIA,SSA,1,"Consumer Goods, Retail & Logistics",71.03,56.37,78.23,73.79,0.2123,2.029,0.651,4.479,190.26,0.708,0.264,1,1,ISO 14001; BRCGS,15,10650,0.957,0.026,3,77.53,0.293,72.55,21098.19,1.46,1.166,24741,14960,5921,High
SC0000134,RUSAL (UC RUSAL),Aluminium products,2019,JAN,RUSSIA,ECA,1,Metals & Mining (Primary),67.44,71.44,70.98,55.71,0.5921,7.01,1.531,6.103,712.24,0.902,0.318,2,1,BRCGS,36,17719,0.926,0.014,2,92.76,0.502,68.65,14948.1,1.138,0.772,36263,11584,6014,High
SC0000135,TEXAS INSTRUMENTS,Analog ICs and embedded processors,2019,JAN,UNITED STATES,NA,1,"Electronics, Semiconductors & Technology",69.61,68.92,67.38,79.77,0.1541,0.868,1.478,1.353,34.42,0.62,0.413,3,0,None,39,22745,0.863,0.036,0,87.57,0.408,72.03,7338.48,0.913,0.908,24743,19934,2611,Moderate
SC0000136,MTN GROUP,Telecom services and network equipment,2019,JAN,SOUTH AFRICA,SSA,2,"Electronics, Semiconductors & Technology",61.24,57.84,68.85,61.29,0.0005,1.522,0.128,1.607,270.72,0.315,0.326,2,1,FSSC 22000; ISO 14001,22,25830,0.838,0.059,2,69.05,0.699,68.29,23613.82,1.114,1.184,28905,16425,808,High
SC0000137,PETROBRAS,"Crude oil, natural gas, refined fuels",2019,JAN,BRAZIL,LAC,1,"Oil, Gas & Refining",76.57,78.65,74.27,71.5,0.5225,3.072,1.197,4.884,206.68,0.686,0.516,3,1,None,33,9985,0.92,0.056,0,84.36,0.111,69.42,7564.72,1.054,1.233,27155,15867,6717,Moderate
SC0000138,YEMENI EXPORTERS,"Dried fish, coffee (limited exports), qat (domestic trade)",2019,JAN,YEMEN,MENA-AP,2,Fisheries/Agriculture (note: market/access constraints),66.58,54.92,73.39,68.15,0.0855,1.468,0.991,2.627,78.37,0.507,0.197,2,1,Fairtrade; ISO 9001; FSSC 22000,20,2209,0.82,0.0,0,88.44,0.319,80.08,6899.31,0.669,1.219,18148,10327,4261,Moderate
SC0000139,GERDAU S.A.,"Long steel, rebar, structural steel",2019,JAN,BRAZIL,LAC,1,Steel & Metallurgical,49.6,66.07,75.95,66.24,1.1558,7.47,1.604,5.215,579.64,0.42,0.415,1,0,None,1,6374,0.677,0.098,4,93.39,0.334,30.34,22626.64,0.856,0.813,33371,861,3372,High
SC0000140,SUZANO PAPEL E CELULOSE,Pulp (eucalyptus pulp) and paper,2019,JAN,BRAZIL,LAC,1,Industrial Manufacturing & Construction,67.38,61.19,65.81,74.8,0.0274,2.433,0.503,3.904,285.55,0.393,0.304,1,1,LEED,23,12574,0.845,0.033,0,67.95,0.14,66.17,24553.45,1.469,0.962,9649,11368,3213,Moderate
SC0000141,TATA MOTORS LIMITED,"Commercial vehicles, passenger vehicles and parts",2019,JAN,INDIA,SA,1,Automotive & Transportation,79.08,82.32,82.49,72.98,0.1454,0.835,1.326,2.889,110.98,0.621,0.0,1,1,FSSC 22000; SA8000,29,15617,1.0,0.054,1,69.32,0.103,53.75,6437.12,1.059,0.702,29507,18086,266,Moderate
SC0000142,STMICROELECTRONICS,"Semiconductors, microcontrollers",2019,JAN,FRANCE,ECA,1,"Electronics, Semiconductors & Technology",81.58,79.02,76.47,89.84,0.2122,0.898,0.788,5.654,171.65,0.662,0.0,3,1,Fairtrade,4,9766,0.968,0.067,1,85.07,0.424,71.65,32250.54,1.06,0.898,34093,15753,3298,Moderate
SC0000143,SOCIÃTÃ NATIONALE DES HYDROCARBURES,Crude oil and gas (offshore fields and exports),2019,JAN,CAMEROON,SSA,1,"Oil, Gas & Refining",81.87,78.04,79.92,88.3,1.0249,3.675,1.477,8.775,303.14,0.708,0.0,3,0,None,42,16239,0.896,0.044,0,93.41,0.057,66.55,16802.89,0.819,0.851,33352,10753,3336,High
SC0000144,NIGERIAN NATIONAL PETROLEUM CORPORATION (NNPC),"Crude oil, refined petroleum products (via subsidiaries)",2019,JAN,NIGERIA,SSA,1,"Oil, Gas & Refining",73.44,76.31,71.47,79.3,1.0008,3.781,1.839,1.813,294.11,0.444,0.424,3,1,BRCGS; FSSC 22000,12,12484,0.947,0.06,0,95.03,0.332,92.98,22217.45,0.545,1.019,27520,6447,1762,High
SC0000145,LUCKY CEMENT LIMITED,"Cement, clinker",2019,JAN,PAKISTAN,SA,1,Industrial Manufacturing & Construction,78.93,70.54,92.89,70.36,0.0932,1.944,0.343,1.726,95.15,0.364,0.492,2,1,ISO 14001,21,15728,0.89,0.013,1,73.44,0.493,77.17,18360.73,1.016,0.989,38917,18814,4298,Moderate
SC0000146,GRASIM INDUSTRIES (ADITYA BIRLA GROUP),"Viscose fibers, cement, chemicals",2019,JAN,INDIA,SA,1,"Consumer Goods, Retail & Logistics",46.5,36.34,48.06,57.07,0.2237,2.348,0.987,1.204,3.97,0.362,0.677,1,1,SA8000,18,11379,0.874,0.021,2,92.97,0.335,97.45,32404.18,1.14,1.047,11274,11539,2848,High
