SC_ID,Supplier_Name,Commodity_Name,Year,Month,Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,GHG_Scope1_Intensity,GHG_Scope2_Intensity,GHG_Scope3_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Certifications_Active,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Incident_History_Count,Labour_Compliance_Score,Diversity_Index,Financial_Stability_Score,Freight_Cost,Cost_Index,Commodity_Price_Index,Commodity_Demand,Trade_Volume,Logistics_Distance_km,Risk_Classification
SC0002340,Wilmar International,Crude palm oil,2019,11,4,0,1,0,76.4,81.1,74.6,55.5,0.287,2.1,1.53,0.95,53.7,0.79,0.29,1,1,2,24,33323,1.0,0.021,0,65.3,0.63,92.5,49387.07,1.37,1.27,17352,74828,4032,Low
SC0018448,Tesla Inc.,Electric vehicles and battery packs,2024,8,12,4,1,1,77.0,67.5,70.8,72.8,0.045,1.3,0.54,1.33,399.0,0.76,0.74,0,0,40,90,47820,1.0,0.04,2,78.8,0.27,75.5,10254.02,1.27,1.18,90842,69282,8472,Low
SC0014114,ExxonMobil,"Crude oil, natural gas, refined fuels",2023,3,12,4,1,7,77.0,67.5,70.8,72.8,0.045,0.57,0.88,0.52,447.4,0.64,0.82,0,1,40,18,41807,1.0,0.042,3,78.8,0.66,75.5,43982.22,0.53,0.88,34380,64349,14116,Low
SC0019118,Volkswagen Group,Automobiles and automotive components,2024,1,2,1,1,1,92.7,58.8,73.8,55.4,0.096,1.37,0.19,2.16,427.7,0.68,0.78,0,0,8,66,43023,1.0,0.036,1,63.6,0.52,63.1,25114.74,1.42,1.32,43349,26883,3861,Low
SC0016754,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2023,9,4,0,1,0,73.6,46.8,44.0,79.8,0.238,2.11,0.56,3.1,195.9,0.95,0.6,2,1,31,69,19664,1.0,0.017,0,77.9,0.42,63.5,47840.95,1.39,0.86,66035,27111,904,Low
SC0015626,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2023,5,0,2,1,6,72.55,63.5,73.6,55.1,0.33,2.48,0.46,1.48,282.8,0.65,0.7,2,1,40,42,6846,0.81,0.072,5,66.3,0.2,87.7,38264.02,0.52,0.85,79363,9300,11022,High
SC0016362,Nestlé,Packaged foods and beverages,2023,10,11,1,1,3,84.3,45.7,57.8,93.4,0.186,1.58,0.25,1.33,114.6,0.45,0.49,0,1,8,17,11455,1.0,0.007,2,82.5,0.7,90.8,32416.86,0.55,0.99,60311,76151,12373,Low
SC0017391,Dangote Cement,"Cement, clinker",2024,3,6,6,1,5,71.0,85.9,81.1,47.5,0.12,2.77,2.21,3.74,158.3,0.53,0.66,1,1,0,60,41254,0.76,0.024,1,81.0,0.2,65.5,19014.04,1.34,1.24,83669,56109,4553,Moderate
SC0012276,Wilmar International,Crude palm oil,2022,1,4,0,1,0,93.7,72.0,50.6,83.3,0.322,1.22,0.42,0.83,469.5,0.45,0.68,2,1,43,57,6147,0.78,0.011,5,70.8,0.6,64.1,12693.32,0.89,1.27,30224,69667,2785,High
SC0013872,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2023,4,3,5,1,2,89.8,38.6,43.6,82.7,0.216,2.78,0.42,3.11,153.3,0.47,0.63,0,1,8,80,41639,0.89,0.076,2,71.5,0.44,55.9,11501.9,0.81,1.19,35218,62805,9429,Moderate
SC0006517,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2020,9,0,2,1,6,86.5,67.8,56.8,74.3,0.13,3.25,0.78,3.92,149.9,0.51,0.53,2,1,12,26,31739,0.5,0.072,1,92.0,0.26,93.7,25902.43,0.56,1.19,83138,7118,798,High
SC0019978,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2024,9,3,5,1,2,99.2,88.5,87.8,48.7,0.387,1.92,2.22,2.69,272.0,0.8,0.36,0,1,37,48,23392,1.0,0.072,3,74.2,0.69,91.2,28769.01,0.68,0.98,53426,18302,6976,Moderate
SC0015499,Tesla Inc.,Electric vehicles and battery packs,2023,5,12,4,1,1,102.7,56.4,46.6,71.5,0.235,0.78,1.07,1.26,100.0,0.71,0.7,2,1,9,74,49897,1.0,0.018,1,84.6,0.81,84.5,10091.52,0.61,0.85,89999,31325,3953,Low
SC0014938,Samsung Electronics,Semiconductors,2023,8,10,0,1,4,78.9,42.3,75.6,68.2,0.084,1.9,0.23,2.13,495.0,0.64,0.35,0,1,3,69,14302,0.93,0.042,0,92.3,0.47,60.6,38714.92,1.17,1.15,90420,39986,13644,Low
SC0013412,Tata Steel,Automotive steel,2022,2,3,5,1,8,64.0,56.8,88.5,70.7,0.189,2.8,2.13,1.92,329.8,0.44,0.7,3,1,10,15,41548,0.53,0.086,6,83.7,0.46,70.8,18290.38,1.21,1.06,56856,9145,12419,High
SC0019434,Wilmar International,Crude palm oil,2024,11,4,0,1,0,74.6,65.2,67.7,70.8,0.049,0.95,1.08,3.03,65.5,0.79,0.23,2,1,40,43,38138,1.0,0.035,0,78.9,0.2,75.5,35542.94,0.5,1.16,77635,61445,784,Low
SC0013056,BYD Company,Electric vehicles,2022,10,1,0,1,1,74.7,63.7,67.9,70.4,0.203,1.33,0.22,2.81,67.9,0.87,0.21,3,1,40,14,30352,0.67,0.045,2,79.5,0.7,75.6,42226.01,0.95,0.87,48114,26011,8258,High
SC0016133,ExxonMobil,"Crude oil, natural gas, refined fuels",2023,11,12,4,1,7,96.0,79.1,60.0,77.9,0.05,1.03,1.06,1.06,416.3,0.81,0.72,1,1,0,14,45951,1.0,0.024,0,80.5,0.43,56.9,10083.51,0.9,1.35,92303,24892,14329,Low
SC0005839,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2020,11,9,6,1,6,85.0,75.7,62.6,81.1,0.5674999999999999,2.78,2.04,2.75,87.4,0.43,0.53,3,1,1,38,47890,0.5,0.043,8,87.2,0.53,64.6,44810.88,0.61,1.38,95204,17087,5707,High
SC0013016,SABIC,"Olefins, polyolefins, glycols, aromatics",2022,10,7,3,1,2,67.0,56.0,59.8,64.0,0.5674999999999999,4.005,2.84,5.42,292.6,0.47,0.46,1,0,40,28,11991,0.5,0.024,6,78.5,0.36,75.5,37204.54,1.08,0.92,87922,51833,5798,High
SC0000592,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2019,7,4,0,1,0,88.4,38.9,72.6,54.9,0.343,0.77,1.72,0.73,157.9,0.43,0.3,0,1,52,63,47781,1.0,0.028,1,88.8,0.25,93.3,16125.64,1.47,1.25,15606,18039,10705,Low
SC0000576,Dangote Cement,"Cement, clinker",2019,7,6,6,1,5,63.2,75.3,38.9,69.0,0.18,2.28,2.72,3.83,194.3,0.83,0.36,2,1,38,79,49823,0.8,0.06,0,93.9,0.57,69.9,21581.69,0.67,1.09,64304,60168,6855,Moderate
SC0003776,Volkswagen Group,Automobiles and automotive components,2020,3,2,1,1,1,77.7,40.4,50.1,84.0,0.084,1.52,1.32,2.62,397.5,0.8,0.25,0,1,0,11,7859,0.78,0.022,2,92.3,0.29,59.8,6747.1,1.31,0.93,58243,52253,1998,Moderate
SC0019681,Petrobras,"Crude oil, natural gas, refined fuels",2024,10,0,2,1,7,99.3,37.2,75.0,47.3,0.46,2.98,1.35,4.16,242.1,0.49,0.14,3,1,32,34,27457,0.8,0.04,4,94.5,0.51,68.3,32654.63,0.57,1.31,45641,47551,7766,High
SC0010490,Tesla Inc.,Electric vehicles and battery packs,2022,4,12,4,1,1,57.7,85.3,53.6,59.4,0.135,0.66,0.77,1.93,206.5,0.54,0.6,0,0,27,49,45113,1.0,0.04,4,66.9,0.25,81.6,10031.95,1.21,1.12,83700,62414,12806,Moderate
SC0010752,Foxconn Technology Group,Electronic components and device assembly,2022,3,1,0,1,4,59.3,81.1,72.2,63.2,0.119,0.88,1.32,2.46,487.8,0.4,0.37,0,0,3,81,27136,0.83,0.034,3,90.6,0.65,89.2,11220.74,0.6,1.03,91420,47272,13406,High
SC0004636,SABIC,"Olefins, polyolefins, glycols, aromatics",2020,8,7,3,1,2,62.5,61.0,54.9,54.7,0.42,4.005,2.84,3.66,358.9,0.83,0.61,2,0,24,28,17371,0.5,0.127,8,67.4,0.68,80.2,40811.38,1.12,0.87,48554,15178,9863,High
SC0019213,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2024,1,7,3,1,7,67.0,56.0,59.8,64.0,0.15,4.005,0.58,2.13,252.7,0.72,0.15,2,1,40,11,32519,0.53,0.03,4,78.5,0.56,75.5,25378.85,1.02,1.2,26788,63790,5983,High
SC0017880,Foxconn Technology Group,Electronic components and device assembly,2024,7,1,0,1,4,76.1,61.1,49.5,67.8,0.336,1.42,1.12,2.8,467.5,0.56,0.7,1,1,32,62,40436,1.0,0.042,0,89.2,0.57,61.8,34607.07,0.64,1.06,80174,60387,5994,Low
SC0001031,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2019,0,3,5,1,2,82.7,47.3,53.4,87.1,0.252,1.62,1.15,3.03,395.7,0.56,0.43,1,0,9,87,16010,1.0,0.027,1,79.3,0.26,81.1,37036.94,0.94,1.19,37566,6076,12828,Moderate
SC0000900,BYD Company,Electric vehicles,2019,0,1,0,1,1,84.3,65.5,67.2,65.4,0.28,1.65,1.53,2.53,175.6,0.49,0.59,2,1,20,81,26324,1.0,0.042,2,91.7,0.78,87.8,37020.04,1.01,0.88,70349,41881,8373,Low
SC0009500,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2021,10,5,0,1,1,71.5,49.1,74.4,52.7,0.042,1.83,0.43,1.38,114.5,0.5,0.75,3,1,8,55,28999,0.91,0.084,1,68.7,0.82,69.5,34935.11,1.01,1.08,87183,54410,10653,Moderate
SC0011431,ExxonMobil,"Crude oil, natural gas, refined fuels",2022,8,12,4,1,7,64.4,53.7,89.0,66.4,0.215,0.95,1.23,1.37,484.1,0.94,0.46,3,1,41,88,5967,1.0,0.024,3,89.9,0.27,94.3,16588.79,1.19,1.25,93540,24809,13310,Low
SC0017149,BASF,"Chemicals, plastics, specialty materials",2024,4,2,1,1,2,59.9,92.5,61.2,59.2,0.09,1.76,1.12,2.17,338.4,0.87,0.8,2,1,40,37,33584,1.0,0.024,0,92.2,0.46,81.5,32270.93,0.6,1.29,25819,76788,3843,Low
SC0016638,ExxonMobil,"Crude oil, natural gas, refined fuels",2023,9,12,4,1,7,92.6,92.1,52.2,92.5,0.21,1.19,0.26,0.65,101.0,0.9,0.2,0,1,44,20,20564,1.0,0.03,1,94.0,0.63,66.1,34068.82,1.44,1.0,11887,78905,1670,Low
SC0018812,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2024,5,5,0,1,1,98.2,61.1,50.5,53.4,0.315,1.97,0.5,2.09,353.7,0.57,0.66,1,0,15,89,6252,1.0,0.007,3,69.9,0.47,89.7,46118.51,0.73,0.92,28910,24716,3964,Low
SC0010334,Volkswagen Group,Automobiles and automotive components,2022,4,2,1,1,1,79.9,63.5,54.0,86.0,0.228,1.93,0.65,1.15,197.2,0.66,0.78,2,0,32,28,26278,1.0,0.029,3,77.8,0.48,68.9,16932.28,1.31,1.2,53299,20716,12337,Moderate
SC0016318,BYD Company,Electric vehicles,2023,10,1,0,1,1,90.8,56.4,77.6,53.2,0.182,1.06,0.91,2.63,435.0,0.59,0.75,2,0,8,28,44322,1.0,0.017,3,78.5,0.61,78.7,24632.67,1.32,0.96,99686,10898,4327,Low
SC0011814,BYD Company,Electric vehicles,2022,6,1,0,1,1,74.7,63.7,67.9,70.4,0.294,1.04,1.72,2.93,454.2,0.45,0.18,2,0,40,57,37451,0.8,0.056,4,79.5,0.51,75.6,14241.14,0.87,1.22,11147,43981,6199,High
SC0018872,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2024,5,7,3,1,7,59.1,36.7,50.2,84.5,0.45,2.5,2.5,3.87,82.3,0.51,0.36,1,0,16,46,47172,0.63,0.09,2,91.4,0.32,75.7,33728.89,1.22,1.05,90752,42139,1953,High
SC0005031,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2020,6,0,2,1,6,63.4,39.6,74.8,76.6,0.14,0.87,0.79,2.94,257.6,0.48,0.29,2,0,41,31,18576,0.5,0.108,8,73.5,0.27,60.4,17681.35,0.85,1.28,36900,68643,10488,High
SC0003247,Foxconn Technology Group,Electronic components and device assembly,2019,2,1,0,1,4,64.8,54.3,49.2,51.0,0.336,2.11,1.0,3.44,62.2,0.66,0.39,0,0,32,85,32633,1.0,0.056,2,63.7,0.66,75.8,24413.36,1.01,1.05,18595,72229,1541,Low
SC0009825,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2021,9,4,0,1,0,56.7,45.2,73.3,87.2,0.063,1.31,1.09,1.36,385.3,0.61,0.26,2,1,32,43,44540,0.8,0.031,1,91.3,0.39,58.2,26333.35,0.81,0.92,34782,28093,4595,Moderate
SC0000540,Wilmar International,Crude palm oil,2019,3,4,0,1,0,61.2,92.3,44.0,79.0,0.189,2.21,1.53,2.42,146.6,0.44,0.8,1,1,17,53,43166,1.0,0.042,3,77.4,0.61,66.0,40663.6,1.04,0.85,60295,68729,4399,Low
SC0007492,Dangote Cement,"Cement, clinker",2021,7,6,6,1,5,56.0,72.5,52.6,52.2,0.156,3.06,1.51,1.88,468.8,0.48,0.62,0,0,16,58,35607,0.51,0.108,5,75.6,0.48,87.9,17341.99,1.4,0.88,20957,18241,4191,High
SC0014893,Petrobras,"Crude oil, natural gas, refined fuels",2023,8,0,2,1,7,79.5,78.8,63.6,71.2,0.17,1.85,2.49,1.78,319.4,0.8,0.65,2,1,8,62,43784,0.67,0.024,6,94.3,0.59,67.8,40758.08,0.64,1.24,31827,34321,14895,High
SC0015408,Petrobras,"Crude oil, natural gas, refined fuels",2023,5,0,2,1,7,75.2,48.7,78.6,58.5,0.23,2.1,1.17,4.75,262.4,0.82,0.79,3,0,32,19,36940,0.75,0.084,6,60.2,0.58,89.8,24623.01,1.21,0.85,91912,64103,14263,High
SC0015233,Foxconn Technology Group,Electronic components and device assembly,2023,6,1,0,1,4,100.4,69.6,45.5,71.2,0.259,1.04,0.81,3.1,440.6,0.86,0.59,3,0,36,37,13422,1.0,0.017,2,81.6,0.48,90.7,8382.02,1.12,0.83,62825,25023,11621,Low
SC0008456,Foxconn Technology Group,Electronic components and device assembly,2021,6,1,0,1,4,74.7,63.7,67.9,70.4,0.035,0.76,0.9,1.95,189.3,0.79,0.36,0,1,40,64,6142,0.85,0.01,4,79.5,0.33,80.5,21587.74,1.12,1.25,65315,22359,7113,Moderate
SC0016434,Intel Corporation,Microprocessors and chipsets,2023,10,12,4,1,4,60.9,74.5,48.8,80.6,0.2,0.92,0.56,1.55,437.5,0.78,0.48,0,1,51,15,14119,1.0,0.036,0,87.9,0.84,94.5,28400.2,0.79,1.2,98228,23304,1182,Low
SC0009446,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2021,10,7,3,1,7,67.0,56.0,59.8,64.0,0.495,1.77,2.84,4.4,401.3,0.93,0.23,2,1,40,10,23364,0.5,0.045,8,78.5,0.74,75.5,29680.71,0.86,1.03,90038,26829,7562,High
SC0012554,Tesla Inc.,Electric vehicles and battery packs,2022,11,12,4,1,1,77.0,67.5,70.8,72.8,0.2,1.45,0.6,0.84,274.2,0.58,0.42,3,1,40,69,8157,1.0,0.056,2,78.8,0.2,75.5,14184.76,1.03,0.94,46023,25468,13371,Low
SC0004976,BYD Company,Electric vehicles,2020,6,1,0,1,1,50.8,55.6,51.9,89.1,0.245,2.25,0.69,3.3,72.8,0.5,0.34,0,0,17,18,48238,0.79,0.063,0,69.8,0.65,64.3,34186.25,0.94,1.38,77612,53770,10619,High
SC0001741,Volkswagen Group,Automobiles and automotive components,2019,5,2,1,1,1,71.3,81.5,87.6,79.6,0.162,0.78,0.43,1.78,369.1,0.88,0.73,1,0,39,20,47993,1.0,0.042,0,70.0,0.48,61.7,30131.31,0.82,0.92,80936,5893,4205,Low
SC0003964,Tesla Inc.,Electric vehicles and battery packs,2020,3,12,4,1,1,91.7,44.1,78.6,58.0,0.115,1.34,0.72,2.33,101.8,0.77,0.53,2,1,16,19,35405,0.94,0.036,3,70.0,0.77,86.1,40166.7,0.98,1.12,31629,45591,7053,Moderate
SC0013973,Samsung Electronics,Semiconductors,2023,3,10,0,1,4,79.7,79.2,54.3,67.1,0.329,2.17,0.94,1.74,54.9,0.43,0.46,2,1,0,24,23974,1.0,0.059,4,95.3,0.54,59.1,5373.24,1.26,1.12,94358,46354,1977,Moderate
SC0018090,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2024,0,4,0,1,0,79.3,75.9,52.2,86.3,0.112,1.64,0.3,1.72,263.3,0.82,0.27,0,1,11,70,24140,1.0,0.042,1,65.8,0.44,72.1,30814.08,1.03,0.93,95038,75169,10998,Low
SC0010908,Samsung Electronics,Semiconductors,2022,7,10,0,1,4,86.4,41.9,43.1,51.0,0.119,1.39,0.41,1.02,218.0,0.87,0.28,0,1,0,86,21362,0.88,0.045,5,86.3,0.37,64.9,39587.41,0.61,1.3,17479,52351,8879,High
SC0009960,Samsung Electronics,Semiconductors,2021,9,10,0,1,4,71.1,79.2,88.5,87.0,0.161,0.88,0.36,2.01,85.6,0.7,0.1,1,1,24,65,10323,0.78,0.073,5,91.1,0.21,89.9,13203.46,0.77,1.28,53233,54349,3257,High
SC0014350,Foxconn Technology Group,Electronic components and device assembly,2023,7,1,0,1,4,93.1,75.4,51.6,70.5,0.224,1.67,1.04,0.91,276.2,0.84,0.32,0,1,8,90,45980,0.98,0.05,1,68.9,0.45,87.9,39357.46,0.72,0.89,77302,54646,1947,Moderate
SC0015868,Tata Steel,Automotive steel,2023,1,3,5,1,8,80.2,50.1,72.3,60.5,0.432,0.47,1.12,3.5,139.2,0.82,0.83,2,0,16,25,46898,0.81,0.076,2,90.8,0.75,64.6,35734.83,1.26,1.4,97981,29575,14190,High
SC0005599,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2020,1,0,2,1,6,57.7,35.3,54.3,72.9,0.42,3.27,1.88,4.04,100.2,0.7,0.74,2,0,8,56,26531,0.5,0.126,8,66.2,0.68,62.3,17190.23,1.48,1.09,18250,22104,3836,High
SC0000588,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2019,7,0,2,1,6,82.3,87.5,52.4,81.8,0.35,2.26,2.15,2.91,463.4,0.67,0.78,0,0,34,29,28388,0.85,0.06,0,81.8,0.57,73.9,36590.54,1.37,0.88,73476,9520,13583,Moderate
SC0015984,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2023,11,7,3,1,7,92.0,70.9,55.0,77.3,0.5674999999999999,2.67,2.84,5.630000000000001,494.4,0.7,0.75,0,1,32,30,21907,0.52,0.036,0,93.8,0.73,70.7,37791.41,0.74,1.2,62944,61513,11705,High
SC0014560,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2023,0,9,6,1,6,68.80000000000001,59.8,64.25,66.0,0.036,1.64,2.44,1.45,228.6,0.85,0.29,2,1,40,68,47757,0.65,0.043,1,79.8,0.39,73.95,17455.06,0.82,1.08,51478,42530,10043,Moderate
SC0016109,BYD Company,Electric vehicles,2023,11,1,0,1,1,84.1,90.8,56.8,65.8,0.308,2.09,0.44,0.79,110.3,0.8,0.59,3,1,16,84,24576,0.99,0.067,1,83.6,0.28,83.8,43570.75,0.75,1.15,85506,21135,3588,Moderate
SC0008468,Foxconn Technology Group,Electronic components and device assembly,2021,6,1,0,1,4,54.8,89.6,61.6,84.1,0.259,0.76,1.02,3.49,156.9,0.88,0.17,2,1,13,85,38757,0.71,0.021,0,66.2,0.62,78.5,41613.7,1.21,1.3,24441,12396,10902,High
SC0001992,Wilmar International,Crude palm oil,2019,5,8,0,1,0,53.6,83.4,83.3,84.0,0.259,2.2,0.95,2.88,375.9,0.7,0.57,1,1,16,90,8570,1.0,0.035,0,69.2,0.78,80.0,36956.43,1.28,1.23,58373,8236,6383,Low
SC0006271,Petrobras,"Crude oil, natural gas, refined fuels",2020,9,0,2,1,7,47.9,80.5,68.2,73.2,0.14,0.72,0.95,3.96,263.3,0.87,0.46,3,0,15,13,30501,0.5,0.126,3,75.9,0.21,86.3,14067.26,0.87,0.95,45054,47740,3793,High
SC0012369,ExxonMobil,"Crude oil, natural gas, refined fuels",2022,1,12,4,1,7,58.6,68.2,93.7,71.7,0.115,0.42,0.22,2.12,355.9,0.73,0.25,2,1,55,35,44958,1.0,0.04,3,66.9,0.27,73.3,20031.25,0.98,1.22,46444,62196,7804,Moderate
SC0015347,BASF,"Chemicals, plastics, specialty materials",2023,6,2,1,1,2,76.6,64.45,69.4,71.15,0.15,1.53,1.16,2.56,192.4,0.76,0.49,1,1,40,74,45548,1.0,0.022,0,78.7,0.27,74.0,15495.92,1.3,1.17,54971,36580,8499,Low
SC0009939,BASF,"Chemicals, plastics, specialty materials",2021,9,2,1,1,2,96.3,84.5,66.6,66.4,0.018,1.81,0.52,1.02,207.4,0.87,0.28,0,1,17,85,26708,1.0,0.063,2,74.0,0.39,90.3,48434.64,1.46,1.39,88441,43448,11191,Low
SC0013492,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2022,2,4,0,1,0,96.0,70.8,78.5,90.0,0.273,1.36,0.54,1.41,286.9,0.79,0.23,3,1,36,83,20715,0.86,0.022,0,73.4,0.4,87.9,15598.14,1.11,1.06,52567,61363,701,Moderate
SC0016067,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2023,11,9,6,1,6,85.3,54.6,45.7,54.4,0.24,1.79,2.58,5.0,119.5,0.89,0.28,2,1,8,81,30879,0.59,0.058,3,66.3,0.48,69.7,38799.25,0.92,1.06,98459,76900,1139,High
SC0003719,ExxonMobil,"Crude oil, natural gas, refined fuels",2020,3,12,4,1,7,89.9,64.6,90.4,51.1,0.13,0.3,1.05,1.53,409.1,0.5,0.53,2,0,5,85,36025,0.88,0.036,4,62.4,0.71,64.6,14678.44,1.18,1.07,78394,61152,1014,Moderate
SC0008694,ExxonMobil,"Crude oil, natural gas, refined fuels",2021,5,12,4,1,7,63.6,43.2,62.0,79.3,0.14,0.81,1.0,1.53,475.6,0.94,0.41,0,0,16,41,42985,1.0,0.007,2,88.1,0.47,71.7,33798.55,1.12,0.89,57218,51207,8750,Low
SC0004083,Wilmar International,Crude palm oil,2020,7,4,0,1,0,56.0,59.5,55.1,80.2,0.273,1.08,0.63,3.39,180.2,0.57,0.45,2,1,26,27,22739,0.75,0.05,5,89.9,0.46,92.3,9253.84,0.51,0.81,38727,29793,13344,High
SC0003773,Volkswagen Group,Automobiles and automotive components,2020,3,2,1,1,1,73.3,53.0,49.0,79.9,0.282,1.84,0.57,1.03,472.7,0.68,0.28,2,1,18,24,49376,0.78,0.054,5,94.4,0.28,83.8,12872.56,0.61,0.88,59909,53272,10921,High
SC0010146,BYD Company,Electric vehicles,2021,2,1,0,1,1,69.5,51.4,73.7,61.8,0.266,2.38,1.01,3.04,62.7,0.68,0.64,0,1,32,72,23905,0.92,0.084,5,81.7,0.72,56.2,10525.33,1.0,1.11,54777,76057,14520,High
SC0014636,Dangote Cement,"Cement, clinker",2023,0,6,6,1,5,72.2,84.3,45.1,46.4,0.228,2.24,0.52,4.51,276.9,0.52,0.37,0,0,10,80,17786,0.6,0.115,7,83.9,0.55,78.1,21515.69,0.79,1.1,76768,29165,3526,High
SC0001894,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2019,5,7,3,1,7,63.9,28.6,46.4,71.0,0.39,3.24,2.84,4.6,263.6,0.5,0.27,2,0,24,29,17632,0.65,0.015,6,83.7,0.45,70.6,44177.27,0.68,1.24,28130,33460,1163,High
SC0011030,Tata Steel,Automotive steel,2022,7,3,5,1,8,88.0,65.5,49.4,59.9,0.225,0.74,1.47,2.06,180.2,0.6,0.33,3,0,41,33,31854,0.66,0.101,2,69.8,0.35,69.1,48085.66,1.29,1.38,99295,59251,7022,High
SC0018924,Tata Steel,Automotive steel,2024,5,3,5,1,8,100.8,56.8,51.3,61.5,0.333,1.81,0.33,1.66,300.0,0.6,0.25,2,1,13,36,16994,1.0,0.054,4,74.6,0.58,83.3,35845.74,0.72,1.25,32626,18422,8379,Moderate
SC0000804,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2019,7,7,3,1,7,61.0,38.4,37.8,53.1,0.5674999999999999,2.86,0.58,2.28,448.1,0.7,0.51,1,1,40,69,20074,0.64,0.06,3,68.0,0.23,55.3,49023.49,0.59,1.28,38453,26011,2494,High
SC0009430,Wilmar International,Crude palm oil,2021,10,4,0,1,0,54.5,40.0,44.8,82.0,0.063,0.62,1.1,2.95,69.2,0.67,0.4,2,0,50,50,32089,0.9,0.021,3,73.9,0.21,71.5,18336.56,1.31,1.37,90645,36655,9392,Moderate
SC0011449,ExxonMobil,"Crude oil, natural gas, refined fuels",2022,8,12,4,1,7,83.8,49.1,67.1,66.4,0.235,1.54,0.24,1.5,185.7,0.75,0.7,0,1,49,80,13578,0.96,0.04,4,83.1,0.82,64.5,5150.51,1.45,1.19,53035,58327,3756,Moderate
SC0012249,ExxonMobil,"Crude oil, natural gas, refined fuels",2022,5,12,4,1,7,88.9,87.0,78.1,63.4,0.05,1.5,0.18,1.81,240.9,0.54,0.14,0,1,4,14,37862,1.0,0.056,2,91.0,0.47,87.9,20761.15,1.05,0.97,70549,34435,8417,Low
SC0010493,BASF,"Chemicals, plastics, specialty materials",2022,4,2,1,1,2,76.6,64.45,69.4,71.15,0.258,1.43,1.45,0.63,357.9,0.64,0.38,3,0,40,34,6856,0.79,0.01,3,78.7,0.33,71.9,35013.99,0.94,1.25,82599,41359,9581,High
SC0008209,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2021,8,0,2,1,6,69.6,77.9,86.4,88.6,0.27,1.92,2.48,2.6,192.7,0.48,0.55,3,1,8,84,34493,0.63,0.03,6,68.3,0.25,84.6,9841.92,0.67,1.22,53958,57453,8026,High
SC0010733,Volkswagen Group,Automobiles and automotive components,2022,3,2,1,1,1,82.3,92.9,54.7,50.6,0.18,0.35,1.23,2.82,327.2,0.86,0.81,2,1,31,45,36656,1.0,0.038,2,82.0,0.31,89.8,49373.2,0.86,0.84,89189,72774,2685,Moderate
SC0005059,SABIC,"Olefins, polyolefins, glycols, aromatics",2020,6,7,3,1,2,72.6,28.4,65.6,53.9,0.5674999999999999,2.04,1.81,5.630000000000001,254.3,0.94,0.81,3,1,30,75,11012,0.5,0.127,3,95.4,0.52,93.3,14332.02,0.87,1.16,75212,30668,9854,High
SC0006856,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2021,4,7,3,1,7,60.0,68.5,43.8,60.6,0.3,1.2,2.84,3.25,394.1,0.41,0.42,2,0,23,81,17664,0.5,0.113,8,91.1,0.34,58.6,12502.06,1.04,1.27,13658,60091,9557,High
SC0018273,Volkswagen Group,Automobiles and automotive components,2024,8,2,1,1,1,75.0,91.1,91.0,73.7,0.084,2.08,1.19,1.05,376.8,0.87,0.52,2,0,32,40,49451,1.0,0.03,3,72.1,0.51,66.1,20231.86,1.3,1.31,13761,60030,9503,Low
SC0009530,Wilmar International,Crude palm oil,2021,10,8,0,1,0,69.0,64.7,73.1,82.4,0.259,1.9,1.71,2.2,388.7,0.43,0.57,3,1,0,71,10722,0.73,0.031,5,96.7,0.5,62.7,25039.79,1.28,1.21,37333,17524,6659,High
