Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification,Supplier_ID,Commodity_ID,Supplier_Name,Commodity_Name
Brazil,South America,3,Chemicals,63.969198961163684,78.25223792198322,69.99280645079155,65.5266275549337,0.5027,975.34,0.56,0.35,3,0,8,21652,0.966968010847467,0.023,45.62496371238112,0.82,74.62044286606688,0.26,72.8,1,4131,Low,SYN_SUP_00079,SYN_COM_00079,Synthetic Supplier 79,Synthetic Commodity 79
Japan,Asia-Pacific,3,Metals,70.8459583961739,74.27984569279738,60.2394432041723,94.08142303980004,0.8877,1142.6,0.53,0.27,0,1,15,8984,0.8602998936213704,0.02,58.545238825095424,1.47,99.08449344277331,0.71,57.21,1,1858,Low,SYN_SUP_00080,SYN_COM_00080,Synthetic Supplier 80,Synthetic Commodity 80
USA,Asia-Pacific,2,Agriculture,74.15707359877055,71.43593228188284,61.205916375055786,41.936231709383215,0.7426,633.85,0.56,0.75,0,1,27,25430,0.8572346425625613,0.046,76.82168160151336,1.32,49.11023217017872,0.41,76.45,1,5237,Moderate,SYN_SUP_00081,SYN_COM_00081,Synthetic Supplier 81,Synthetic Commodity 81
Japan,Asia-Pacific,2,Agriculture,37.365,17.20605717595832,32.29160483994186,35.710977421220235,0.2917,515.69,0.78,0.36,0,1,42,17021,0.9290454703524434,0.021,73.98903003865962,1.23,56.18431965621097,0.39,77.36,1,10739,High,SYN_SUP_00082,SYN_COM_00082,Synthetic Supplier 82,Synthetic Commodity 82
USA,North America,2,Chemicals,52.566997757929286,60.01146739286016,58.18929346582872,56.93040054041742,0.9379,345.39,0.6,0.29,2,1,19,2654,0.8956256246678658,0.046,86.65245569614497,0.99,98.74108113990854,0.62,73.44,4,4202,Low,SYN_SUP_00083,SYN_COM_00083,Synthetic Supplier 83,Synthetic Commodity 83
China,Asia-Pacific,2,Electronics,78.2241359499025,86.25679868043709,96.56113025601324,82.41287270313555,0.571,1020.44,0.51,0.29,0,1,29,10914,0.8171152410707601,0.024,30.55343162563514,0.32,72.12352370054276,0.54,60.64,0,1742,Low,SYN_SUP_00084,SYN_COM_00084,Synthetic Supplier 84,Synthetic Commodity 84
India,Asia-Pacific,2,Chemicals,67.46432294047203,58.93367530081039,79.34045530141982,65.99914467187057,0.5782,1276.58,0.66,0.69,3,1,39,768,0.941119360386013,0.024,57.948212006708594,0.74,83.15500241506624,0.87,59.77,1,1243,Low,SYN_SUP_00085,SYN_COM_00085,Synthetic Supplier 85,Synthetic Commodity 85
China,Asia-Pacific,2,Metals,69.04912292395264,62.44357034487982,80.14849109862149,71.01888265854217,0.0839,467.41,0.58,0.05,3,1,22,18003,0.9914054595974781,0.03,78.65319485203507,1.44,87.31905065703853,0.27,78.29,1,1879,Low,SYN_SUP_00086,SYN_COM_00086,Synthetic Supplier 86,Synthetic Commodity 86
China,Asia-Pacific,3,Chemicals,73.68902535736801,39.18605463853473,76.36476861866254,42.37666872459897,0.5029,930.86,0.65,0.45,3,0,37,28006,0.9668416606883973,0.04,65.55919297666149,1.14,72.75734298262472,0.63,47.83,1,8209,High,SYN_SUP_00087,SYN_COM_00087,Synthetic Supplier 87,Synthetic Commodity 87
China,Asia-Pacific,3,Agriculture,53.68399970451813,62.25221071968874,72.38012599916789,60.54076116820502,0.3355,474.16,0.64,0.19,0,1,20,38794,0.8662549417248655,0.021,60.05532555874122,1.13,72.99487837918015,0.8,66.37,1,1338,Moderate,SYN_SUP_00088,SYN_COM_00088,Synthetic Supplier 88,Synthetic Commodity 88
USA,North America,3,Chemicals,54.16612999654377,66.30284352578371,37.673718855408765,31.245943506365734,0.8351,289.68,0.49,0.47,1,0,26,3603,0.9111056102304627,0.032,87.41723679022522,0.91,69.9389286603714,0.27,84.43,3,4215,Moderate,SYN_SUP_00089,SYN_COM_00089,Synthetic Supplier 89,Synthetic Commodity 89
Brazil,Asia-Pacific,2,Chemicals,73.64577607520233,67.54218927821893,64.40644117374224,74.33029630437773,0.7254,1025.83,0.58,0.3,1,1,30,23888,0.9140768842403852,0.02,98.84777602595051,0.75,91.30167340629602,0.26,63.43,1,8924,Moderate,SYN_SUP_00090,SYN_COM_00090,Synthetic Supplier 90,Synthetic Commodity 90
Brazil,South America,3,Agriculture,64.76372394242638,83.11218347249545,79.80996410371684,91.28494536051848,0.6226,953.82,0.67,0.25,3,1,39,30908,0.9691660577852205,0.038,59.65476470060783,1.24,92.05817804948177,0.79,55.37,1,3447,Low,SYN_SUP_00091,SYN_COM_00091,Synthetic Supplier 91,Synthetic Commodity 91
Indonesia,Asia-Pacific,3,Agriculture,64.36925791719604,56.29726269566901,53.43942909977504,49.90924995024438,0.4609,139.8,0.56,0.56,0,0,40,4919,0.8880382728635832,0.03,62.2859826388846,1.51,98.65870284354429,0.28,50.12,3,11368,Moderate,SYN_SUP_00092,SYN_COM_00092,Synthetic Supplier 92,Synthetic Commodity 92
Malaysia,Asia-Pacific,3,Metals,71.2431207882956,90.88836518886838,100.0,93.09665352641663,0.5151,1015.59,0.57,0.03,2,0,44,26456,0.9111906547608112,0.022,73.6143515707533,0.78,74.12665664434617,0.63,69.37,1,8181,Low,SYN_SUP_00093,SYN_COM_00093,Synthetic Supplier 93,Synthetic Commodity 93
Indonesia,Asia-Pacific,2,Electronics,55.09416665917489,58.661913737410565,56.228151735676796,42.70549451274066,0.7511,767.78,0.56,0.38,0,0,5,14795,0.9095802050568756,0.046,67.60711218927493,1.46,99.9925252212943,0.8,43.98,2,11169,Moderate,SYN_SUP_00094,SYN_COM_00094,Synthetic Supplier 94,Synthetic Commodity 94
Brazil,South America,2,Agriculture,67.95826765367413,80.15430093192592,65.49502309465852,78.41572280350724,0.2741,898.38,0.79,0.3,0,1,10,11449,0.8874615153210185,0.025,72.18852953296236,0.49,88.2716132091811,0.62,68.96,0,5356,Moderate,SYN_SUP_00095,SYN_COM_00095,Synthetic Supplier 95,Synthetic Commodity 95
India,Asia-Pacific,3,Agriculture,38.241155736009304,54.925409106386965,55.57909640410511,31.896598566093445,0.7011,1254.67,0.73,0.3,3,1,13,21097,0.9137070110520931,0.014,97.04872804427605,0.95,58.032797535526896,0.57,80.59,2,4830,Moderate,SYN_SUP_00096,SYN_COM_00096,Synthetic Supplier 96,Synthetic Commodity 96
USA,North America,1,Chemicals,63.622567237051264,89.85634560689338,91.86728667076376,69.99514736059564,0.0766,1126.47,0.56,0.7,2,1,44,21241,0.93685697910098,0.051,90.95556202980856,1.34,72.50336138577575,0.71,69.13,1,2371,Low,SYN_SUP_00097,SYN_COM_00097,Synthetic Supplier 97,Synthetic Commodity 97
Malaysia,Asia-Pacific,2,Agriculture,65.62344951595058,45.35834244024488,68.77938490364902,75.79831140251291,0.7826,975.45,0.42,0.56,3,1,42,14734,0.8776975608327242,0.023,58.32897752104262,1.39,78.99154620138927,0.3,75.9,1,912,Moderate,SYN_SUP_00098,SYN_COM_00098,Synthetic Supplier 98,Synthetic Commodity 98
Brazil,South America,3,Electronics,61.59428753698567,41.00603342129433,53.931420703145655,71.3495741441986,0.567,845.44,0.59,0.75,3,0,15,962,0.8589585739200744,0.018,87.07191590480552,0.53,60.84415494377119,0.7,74.32,0,1390,Moderate,SYN_SUP_00099,SYN_COM_00099,Synthetic Supplier 99,Synthetic Commodity 99
Japan,Asia-Pacific,1,Agriculture,68.48515309583213,89.81556550894469,90.36413542746111,83.1813225987471,0.8422,1157.41,0.58,0.29,2,0,43,27962,0.8324126034346729,0.042,88.36445827296915,1.39,86.61614884971868,0.86,75.26,0,6770,Low,SYN_SUP_00100,SYN_COM_00100,Synthetic Supplier 100,Synthetic Commodity 100
Malaysia,Asia-Pacific,2,Agriculture,56.67750534555389,51.20446289281967,50.87248428490283,42.08479696602063,0.7933,1095.12,0.54,0.47,2,0,35,45237,0.9545895804504697,0.026,89.54226704053043,0.69,80.97375294885009,0.24,76.47,2,4406,Moderate,SYN_SUP_00101,SYN_COM_00101,Synthetic Supplier 101,Synthetic Commodity 101
China,Asia-Pacific,3,Electronics,53.55450728452459,42.17780286933241,50.37395646335349,38.97879345867748,0.0909,741.72,0.43,0.52,0,1,40,37987,0.8993357240035964,0.029,89.98916517697991,0.58,81.646935855133,0.15,73.12,1,9256,Moderate,SYN_SUP_00102,SYN_COM_00102,Synthetic Supplier 102,Synthetic Commodity 102
japan,Asia-Pacific,1,Metals,62.39281337385224,80.5731294491224,57.470278439118175,30.71996092908809,0.6678,947.41,0.63,0.67,3,0,12,12037,0.9409503295262734,0.045,64.1883842090335,1.32,52.696361784759716,0.33,74.3,0,8423,Moderate,SYN_SUP_00103,SYN_COM_00103,Synthetic Supplier 103,Synthetic Commodity 103
japan,Asia-Pacific,2,Chemicals,64.3585017960133,57.90994928865476,92.92735530219643,74.42083206793085,0.5013,1376.04,0.7,0.46,2,0,46,33887,0.9177170701631159,0.04,67.06304484149378,1.04,96.48399333951457,0.46,58.34,1,4180,Moderate,SYN_SUP_00104,SYN_COM_00104,Synthetic Supplier 104,Synthetic Commodity 104
Brazil,North America,3,Electronics,61.92168192655643,52.01597454468428,53.18895362381956,36.298509151876424,0.2013,820.34,0.56,0.73,1,1,40,28726,0.9064342363436256,0.024,82.18870730831935,1.22,98.53615645027858,0.77,53.41,3,8294,Moderate,SYN_SUP_00105,SYN_COM_00105,Synthetic Supplier 105,Synthetic Commodity 105
Indonesia,Asia-Pacific,1,Chemicals,51.84860890687522,85.59108680583026,79.40517114595828,58.91424755024093,0.4282,117.49,0.67,0.56,0,0,17,20157,0.9057707248128787,0.016,65.87363944075828,1.45,74.68125317604992,0.5,68.42,0,11999,Moderate,SYN_SUP_00106,SYN_COM_00106,Synthetic Supplier 106,Synthetic Commodity 106
Indonesia,Asia-Pacific,2,Chemicals,69.77877683205273,80.95325107854353,78.80554106471281,76.04505104585957,0.4658,1223.24,0.54,0.69,0,1,25,18687,0.8716510363144573,0.049,93.4330193491107,0.86,88.82004318695877,0.23,80.94,0,7067,Moderate,SYN_SUP_00107,SYN_COM_00107,Synthetic Supplier 107,Synthetic Commodity 107
India,Asia-Pacific,1,Agriculture,64.63698657230736,55.42319060159316,42.12640567029996,49.99192515321388,0.1148,684.01,0.3,0.37,2,1,48,18869,0.9007411711930715,0.046,72.95312236176282,1.22,81.60967228332875,0.81,74.39,2,11447,Moderate,SYN_SUP_00108,SYN_COM_00108,Synthetic Supplier 108,Synthetic Commodity 108
India,Asia-Pacific,2,Agriculture,76.55612674771506,70.24109345442892,50.349891499382956,44.94840123842864,0.1896,128.23,0.47,0.35,1,0,34,12625,0.9065139773636811,0.033,67.23988717099314,0.61,69.370633166379,0.17,53.95,0,546,Low,SYN_SUP_00109,SYN_COM_00109,Synthetic Supplier 109,Synthetic Commodity 109
Brazil,South America,2,Chemicals,58.03313199389957,40.93557531364002,68.40305166024721,54.8260481454567,0.4238,780.73,0.66,0.6,0,0,33,26672,0.8450889056930245,0.018,71.84732296240225,1.3,63.88174145692162,0.23,73.53,0,11196,Moderate,SYN_SUP_00110,SYN_COM_00110,Synthetic Supplier 110,Synthetic Commodity 110
Indonesia,Asia-Pacific,2,Metals,55.929668503327214,45.6953759083551,64.20826073960143,65.67166613974432,0.4095,636.88,0.32,0.56,2,1,14,18727,0.8787191379467719,0.029,38.03262433277779,1.33,82.96858127518433,0.72,65.86,1,9362,Moderate,SYN_SUP_00111,SYN_COM_00111,Synthetic Supplier 111,Synthetic Commodity 111
Brazil,South America,2,Food & Beverage,55.07803822770109,50.6613878083709,48.58740132212276,47.94951438453494,0.4589,1287.45,0.62,0.68,0,1,30,29418,0.8357384633994783,0.037,78.27867218612681,1.09,73.41624757674508,0.76,94.95,0,6482,Moderate,SYN_SUP_00112,SYN_COM_00112,Synthetic Supplier 112,Synthetic Commodity 112
India,Asia-Pacific,1,Electronics,61.6375387270466,47.13173094605907,58.01844490441995,37.64390608112395,0.9809,1076.61,0.6,0.64,0,0,9,17698,0.9262714403561484,0.009,71.05862678128753,1.07,78.70236104568333,0.23,44.63,1,6046,Moderate,SYN_SUP_00113,SYN_COM_00113,Synthetic Supplier 113,Synthetic Commodity 113
USA,North America,2,Electronics,61.72737441588577,58.428326518134455,41.79247698786911,36.078669444598425,0.4965,1145.76,0.76,0.54,0,1,34,15458,0.9183507324661695,0.05,68.42155301188494,1.22,59.55597642627038,0.35,69.58,2,4709,Moderate,SYN_SUP_00114,SYN_COM_00114,Synthetic Supplier 114,Synthetic Commodity 114
Brazil,South America,3,Chemicals,63.75954803745927,56.26608020311018,59.939585629329535,57.66900340041313,0.9128,458.24,0.8,0.42,0,0,46,23961,0.8817669724266877,0.04,93.7732455268955,1.43,84.47574203365356,0.79,69.08,2,7825,Moderate,SYN_SUP_00115,SYN_COM_00115,Synthetic Supplier 115,Synthetic Commodity 115
China,Asia-Pacific,1,Food & Beverage,58.97094463559697,71.76383957774925,79.38694135137331,66.705651813786,0.9325,355.8,0.43,0.27,0,0,33,15786,0.8949537461263075,0.021,83.35528060396541,1.01,85.7604209339915,0.65,80.06,1,9355,Low,SYN_SUP_00116,SYN_COM_00116,Synthetic Supplier 116,Synthetic Commodity 116
China,Asia-Pacific,3,Metals,52.71760049563724,53.81214029494452,49.59813561383489,37.4921161342436,0.6994,1447.34,0.5,0.64,2,1,37,12828,0.9487852426985904,0.034,70.13634672186038,0.67,72.63399154148767,0.23,74.53,1,6002,Moderate,SYN_SUP_00117,SYN_COM_00117,Synthetic Supplier 117,Synthetic Commodity 117
China,Asia-Pacific,3,Electronics,38.06117212199153,69.71538046243268,43.86497185084965,55.42500085960968,0.2673,990.19,0.69,0.72,1,0,40,26537,0.8574679183985341,0.025,50.49205655477863,1.25,77.68714565381784,0.32,63.69,1,9650,High,SYN_SUP_00118,SYN_COM_00118,Synthetic Supplier 118,Synthetic Commodity 118
Brazil,South America,1,Agriculture,72.92625247868892,58.83032098505543,57.424703198889915,30.324250991163073,0.9565,266.78,0.81,0.44,1,1,5,41269,0.9194299190174514,0.047,99.23745856053738,1.16,89.2958752555378,0.54,69.75,3,952,Low,SYN_SUP_00119,SYN_COM_00119,Synthetic Supplier 119,Synthetic Commodity 119
Japan,Asia-Pacific,3,Food & Beverage,52.18636291834702,50.81097713274627,70.68022882950427,55.56092914059083,0.4826,703.7,0.81,0.6,0,0,39,37781,0.9376545484485288,0.045,89.3119934002214,1.29,71.74408549951792,0.18,73.07,1,11687,Moderate,SYN_SUP_00120,SYN_COM_00120,Synthetic Supplier 120,Synthetic Commodity 120
China,Asia-Pacific,3,Metals,69.46703360059905,61.48954713322525,62.28990467214852,78.24101858207682,0.3382,506.28,0.44,0.01,0,1,13,3820,0.9219449098004199,0.039,58.07051920750644,1.36,60.80115055248204,0.61,70.38,1,5510,Low,SYN_SUP_00121,SYN_COM_00121,Synthetic Supplier 121,Synthetic Commodity 121
Indonesia,Asia-Pacific,2,Agriculture,79.78504122967436,85.76996196866546,82.45852069016567,78.80740325355944,0.395,466.27,0.64,0.44,0,0,40,18819,0.8734885584246759,0.05,97.36916201898916,1.11,75.26535600410043,0.53,76.3,1,2656,Low,SYN_SUP_00122,SYN_COM_00122,Synthetic Supplier 122,Synthetic Commodity 122
USA,North America,1,Chemicals,60.16536567719356,50.82923009747212,70.36134625181589,43.382273588038416,0.9783,1102.59,0.59,0.64,0,1,30,3343,0.8654714191981214,0.013,68.53430466868598,0.28,55.05518512327046,0.68,70.05,0,11988,Moderate,SYN_SUP_00123,SYN_COM_00123,Synthetic Supplier 123,Synthetic Commodity 123
Indonesia,Asia-Pacific,2,Agriculture,58.418836705134,48.983491981474764,79.26611357068867,54.446481379055776,0.7484,1081.96,0.76,0.25,2,1,44,3038,0.8459570442473329,0.024,63.99507472784548,0.8,34.16135039833149,0.55,69.08,1,2167,Low,SYN_SUP_00124,SYN_COM_00124,Synthetic Supplier 124,Synthetic Commodity 124
Malaysia,Asia-Pacific,3,Metals,73.67063810854822,97.9204830504319,96.03980593504374,82.91766002615736,0.5858,290.22,0.36,0.41,0,1,43,12594,0.8576655405654672,0.033,83.70037531597238,0.34,68.34246829986897,0.12,70.27,0,10820,Low,SYN_SUP_00125,SYN_COM_00125,Synthetic Supplier 125,Synthetic Commodity 125
Brazil,South America,3,Electronics,53.8057920113487,55.64192672504516,41.94106432033673,62.317875086341644,0.5664,1093.22,0.59,0.62,0,0,30,12171,0.8526983578832713,0.044,57.14907510673879,1.09,69.05503669193838,0.77,91.3,3,7675,Moderate,SYN_SUP_00126,SYN_COM_00126,Synthetic Supplier 126,Synthetic Commodity 126
USA,Asia-Pacific,2,Electronics,56.5368282932798,63.32357245459732,51.3237571031254,29.57899923345319,0.8014,440.39,0.67,0.43,2,1,7,25950,0.8375516216004477,0.027,68.34538113707532,0.77,75.02122534034636,0.84,71.86,2,9829,Moderate,SYN_SUP_00127,SYN_COM_00127,Synthetic Supplier 127,Synthetic Commodity 127
Malaysia,South America,2,Agriculture,55.338857057585756,56.37948586937263,46.31507146652326,60.635967738381524,0.7978,754.31,0.49,0.42,0,1,28,21266,0.9087673842846374,0.027,76.80884375873019,0.27,79.21137406979759,0.71,74.95,1,5845,Moderate,SYN_SUP_00128,SYN_COM_00128,Synthetic Supplier 128,Synthetic Commodity 128
Japan,South America,3,Agriculture,59.85914710945116,31.66300753522967,45.21648713218311,49.76439204326237,0.9008,649.39,0.59,0.92,0,1,5,37645,0.8759689263134434,0.038,99.58871922889337,0.85,100.0,0.6,53.24,1,10019,Moderate,SYN_SUP_00129,SYN_COM_00129,Synthetic Supplier 129,Synthetic Commodity 129
Brazil,South America,3,Metals,68.76474331023634,39.737427393680726,60.68367862403989,57.23659005042483,0.6935,956.22,0.64,0.38,0,1,27,3396,0.8611366779680822,0.045,47.38513344740096,1.69,70.76343890642913,0.5,83.24,0,8263,Moderate,SYN_SUP_00130,SYN_COM_00130,Synthetic Supplier 130,Synthetic Commodity 130
China,North America,3,Chemicals,61.83265766038981,33.53501346553906,42.51640034023401,51.522728981392646,0.5258,911.61,0.36,0.6,0,1,34,23085,0.9252122505653074,0.028,90.31029036715314,1.48,44.963634734706844,0.78,76.03,1,6295,Moderate,SYN_SUP_00131,SYN_COM_00131,Synthetic Supplier 131,Synthetic Commodity 131
India,Asia-Pacific,3,Agriculture,64.31235960239746,74.53874812250504,46.09336890505739,72.02247002531405,0.2388,1381.54,0.78,0.67,2,1,18,44941,0.9335850983752686,0.049,78.50072104781009,0.76,72.70123953702753,0.82,71.95,1,8691,Moderate,SYN_SUP_00132,SYN_COM_00132,Synthetic Supplier 132,Synthetic Commodity 132
Japan,Asia-Pacific,3,Food & Beverage,62.39876761191164,46.68200426650698,47.17627902968226,44.02143234084127,0.4643,1410.16,0.44,0.36,0,1,18,27291,0.8931771633594086,0.044,71.35682210930655,1.15,74.07024530135814,0.71,83.29,1,6438,Moderate,SYN_SUP_00133,SYN_COM_00133,Synthetic Supplier 133,Synthetic Commodity 133
Japan,South America,2,Agriculture,64.60240941410632,40.270037717227574,79.21590251499565,76.65068458329405,0.5314,1054.29,0.65,0.32,0,0,14,32912,0.9481876614588391,0.019,62.35607763056764,0.78,45.71136546091194,0.59,49.83,1,11346,Moderate,SYN_SUP_00134,SYN_COM_00134,Synthetic Supplier 134,Synthetic Commodity 134
USA,North America,2,Agriculture,73.78893115137487,75.68035627193629,84.35124551234993,89.63253970452138,0.6214,678.61,0.3,0.78,0,1,38,11192,0.922822396161352,0.044,85.99204566082496,0.92,74.19776406633497,0.61,68.61,0,4819,Low,SYN_SUP_00135,SYN_COM_00135,Synthetic Supplier 135,Synthetic Commodity 135
Japan,North America,3,Chemicals,66.35603423653652,72.96992050715649,81.90417027460393,71.14462975489397,0.3843,550.39,0.57,0.32,2,1,34,16982,0.865613261783509,0.039,74.80547721771569,1.11,62.03211336517983,0.81,48.8,0,11061,Moderate,SYN_SUP_00136,SYN_COM_00136,Synthetic Supplier 136,Synthetic Commodity 136
Brazil,South America,2,Chemicals,77.07423482176809,59.081680642418135,80.97314604236988,75.37849910225043,0.4914,811.83,0.6,0.57,2,1,30,2468,0.9430058519535889,0.027,78.70801198957153,0.21,71.36282814191088,0.35,66.96,1,8711,Low,SYN_SUP_00137,SYN_COM_00137,Synthetic Supplier 137,Synthetic Commodity 137
USA,North America,1,Chemicals,70.54714126494544,89.93968663421856,66.54485798974622,93.43976743764964,0.3226,1288.39,0.67,0.52,0,1,37,13835,0.9513543703284134,0.032,67.91836815346645,1.23,73.19492193734354,0.67,69.95,1,6089,Low,SYN_SUP_00138,SYN_COM_00138,Synthetic Supplier 138,Synthetic Commodity 138
Malaysia,South America,2,Agriculture,62.491328232439535,45.76019959133598,54.37370743341081,48.4302446129139,0.015,820.06,0.62,0.61,0,0,10,12017,0.957912668281105,0.023,76.48645868958953,0.7,98.796869576038,0.83,84.4,1,11751,Moderate,SYN_SUP_00139,SYN_COM_00139,Synthetic Supplier 139,Synthetic Commodity 139
China,Asia-Pacific,2,Agriculture,57.23822855324676,45.65054274761977,58.61996260359361,57.02043126569596,0.4737,179.31,0.73,0.49,3,1,27,21971,0.8051744301150706,0.063,63.2131585565218,1.54,73.03222539687616,0.2,75.61,3,9822,Moderate,SYN_SUP_00140,SYN_COM_00140,Synthetic Supplier 140,Synthetic Commodity 140
Japan,North America,2,Electronics,76.1729961435886,43.68785082387259,61.44974750362919,55.385738923609075,0.7879,552.24,0.75,0.41,2,1,17,13442,0.8345086595892678,0.033,42.01167496926026,1.37,97.37659003052659,0.76,75.21,1,3368,Low,SYN_SUP_00141,SYN_COM_00141,Synthetic Supplier 141,Synthetic Commodity 141
Japan,Asia-Pacific,3,Electronics,51.636191857284764,53.926252871262314,52.30497576432782,61.10214091176355,0.7723,97.45,0.75,0.65,0,1,30,13881,0.9135289742303406,0.03,35.574758792838935,0.79,72.9206115955238,0.8,59.28,1,11774,Moderate,SYN_SUP_00142,SYN_COM_00142,Synthetic Supplier 142,Synthetic Commodity 142
Japan,Asia-Pacific,2,Chemicals,47.35465235680229,37.54382222710498,45.71910991447008,46.73945435406582,0.4293,648.41,0.81,0.65,0,0,41,11218,0.9331092971428319,0.048,65.15676826613863,0.89,71.28507323519757,0.78,75.89,1,4598,High,SYN_SUP_00143,SYN_COM_00143,Synthetic Supplier 143,Synthetic Commodity 143
Indonesia,Asia-Pacific,3,Chemicals,73.48717700395743,94.54097321349528,95.22829895805675,77.76124564588612,0.8735,1055.44,0.55,0.55,0,1,32,23118,0.9277898728071382,0.033,72.04685913930409,1.14,86.2726120947199,0.33,74.72,0,1414,Low,SYN_SUP_00144,SYN_COM_00144,Synthetic Supplier 144,Synthetic Commodity 144
Malaysia,Asia-Pacific,1,Agriculture,53.5150390077994,33.547556799082585,64.03962633134485,40.76664626085373,0.4349,1225.69,0.62,0.42,0,1,37,28997,0.8909146851321477,0.031,53.89754024332668,1.37,48.9614905095506,0.14,62.19,0,1085,Moderate,SYN_SUP_00145,SYN_COM_00145,Synthetic Supplier 145,Synthetic Commodity 145
USA,North America,2,Chemicals,66.56280294958495,60.49211449227068,53.43471134731837,68.07032455865338,0.4194,325.06,0.57,0.73,2,1,41,35716,0.9320185862122519,0.029,58.63587645367343,0.27,54.453581193477696,0.22,64.39,1,6157,High,SYN_SUP_00146,SYN_COM_00146,Synthetic Supplier 146,Synthetic Commodity 146
