SC_ID,Supplier_Name,Commodity_Name,Year,Month,Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,GHG_Scope1_Intensity,GHG_Scope2_Intensity,GHG_Scope3_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Certifications_Active,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Incident_History_Count,Labour_Compliance_Score,Diversity_Index,Financial_Stability_Score,Freight_Cost,Cost_Index,Commodity_Price_Index,Commodity_Demand,Trade_Volume,Logistics_Distance_km,Risk_Classification
SC0014549,PT Pupuk Indonesia,Fertilizers (urea,2024,January,ammonia),East Asia and Pacific,1,1,73.7,79.52,72.48,72.04,0.1087,2.051,1.009,2.233,114.01,0.46,0.176,2,1,,10,13900,0.975,0.025,0,72.52,0.337,77.95,18394.13,0.714,0.842,9152,7828,1823,Moderate
SC0014563,BHP Group,Nickel,2024,January,iron ore,East Asia and Pacific,1,Australia,88.88,72.41,95.55,95.53,0.1535,1.089,0.973,2.447,197.56,0.71,0.552,1,1,,21,24999,0.852,0.033,1,81.5,0.499,47.3,6739.23,0.85,1.027,27234,17923,2181,Moderate
SC0014577,Rio Tinto Group,Iron ore,2024,January,aluminium,East Asia and Pacific,1,Australia,78.67,85.12,69.4,76.74,0.0005,2.429,0.441,1.619,270.08,0.588,0.351,2,0,FSSC 22000,26,997,0.965,0.018,0,88.45,0.372,61.09,16347.46,1.437,1.028,25979,14399,4166,Moderate
SC0014606,Siam Cement Group (SCG),Cement,2024,January,chemicals,East Asia and Pacific,1,Thailand,,60.1,64.16,57.53,0.0361,3.068,1.298,3.491,187.7,0.699,0.47,1,1,BRCGS,29,6511,0.992,0.037,0,84.99,0.165,94.17,9267.03,0.911,0.93,34304,3571,6446,Moderate
SC0014627,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2024,January,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,61.74,54.99,58.22,68.88,0.0693,2.122,0.263,1.23,196.11,0.789,0.059,3,1,ISO 9001,34,16259,0.86,0.061,0,67.92,0.338,79.87,39098.1,1.586,1.058,40743,14665,5404,Moderate
SC0014710,Nippon Steel Corporation,Steel plates,2024,February,coils,East Asia and Pacific,1,Japan,64.49,59.85,67.53,68.34,0.1253,1.233,1.47,2.251,273.17,0.696,0.734,2,1,,34,10285,1.0,0.017,2,100.0,0.08,56.88,16533.24,1.185,1.056,13206,14949,1477,Moderate
SC0014743,COMINOR/OIL AND TIMBER EXPORTERS,"Crude oil, timber, logs (selected exporters)",2024,February,Congo (Brazzaville),Sub-Saharan Africa,2,Oil and Timber,60.21,65.04,67.15,56.5,0.0005,4.332,1.837,7.047,294.92,0.522,0.369,3,1,,47,23669,0.806,0.054,1,65.27,0.201,81.41,36020.33,0.989,1.077,56619,14370,6441,Moderate
SC0014784,Zhejiang Huayou Cobalt Co.,Ltd.,2024,February,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,65.73,60.33,65.3,69.39,0.2152,0.718,0.615,3.309,126.02,0.225,0.476,1,1,BRCGS,28,13028,0.912,0.094,0,72.42,0.137,81.05,16777.56,0.718,0.984,43870,5287,4435,High
SC0014813,Nippon Steel Corporation,Steel plates,2024,February,coils,East Asia and Pacific,1,Japan,63.79,62.0,56.53,69.31,0.1282,2.835,1.629,1.427,70.91,0.688,0.0,3,1,,40,6710,0.952,0.034,0,77.4,0.161,62.72,25174.79,0.703,0.618,52228,7501,3699,Moderate
SC0014897,Siam Cement Group (SCG),Cement,2024,March,chemicals,East Asia and Pacific,1,Thailand,74.04,61.46,87.65,69.63,0.0806,2.628,1.763,1.462,171.51,0.752,0.766,1,1,ISO 14001; RSPO,22,7578,0.831,0.07,0,90.47,0.224,84.92,20003.84,0.93,0.982,36567,21178,2571,Moderate
SC0014928,Zhejiang Huayou Cobalt Co.,Ltd.,2024,March,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,63.63,54.07,61.21,73.99,0.2056,3.102,1.596,0.402,100.65,0.58,0.242,2,0,ISO 14001; RSPO,35,21237,0.817,0.035,0,74.66,0.396,86.7,12329.89,1.136,0.977,31381,12085,5293,Moderate
SC0014955,Rio Tinto Group,Iron ore,2024,March,aluminium,East Asia and Pacific,1,Australia,61.83,57.78,70.76,62.57,0.1205,1.466,0.705,1.461,64.09,0.527,0.483,2,0,Fairtrade,14,15605,0.974,0.038,0,86.59,0.619,67.77,16795.3,1.261,1.223,24763,7563,4161,Moderate
SC0015039,PT Pupuk Indonesia,Fertilizers (urea,2024,March,ammonia),East Asia and Pacific,1,1,67.99,68.65,75.25,66.24,0.0829,3.107,1.34,0.703,142.05,0.552,0.586,2,0,SA8000; FSSC 22000,25,18843,0.922,0.085,1,80.71,0.657,90.28,8823.05,0.621,0.893,28189,14630,1748,High
SC0015109,Murata Manufacturing Co.,Electronic components (capacitors,2024,March,sensors),East Asia and Pacific,1,1,54.66,56.49,58.76,45.2,0.1244,2.233,0.924,2.152,174.39,0.988,0.355,2,0,Fairtrade; ISO 14001,23,17195,0.823,0.043,1,69.38,0.273,70.38,20880.75,1.366,1.19,24751,9181,4813,Moderate
SC0015134,Ganfeng Lithium Co.,Ltd.,2024,April,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,46.83,49.4,51.82,41.21,0.1541,2.15,1.012,2.526,129.14,0.575,0.475,3,1,SA8000; Fairtrade,11,982,0.897,0.045,1,76.74,0.222,79.57,2191.15,1.175,0.793,34816,12618,3576,Moderate
SC0015135,GANFENG LITHIUM CO.,Ltd.,2024,April,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,59.79,70.75,54.18,58.83,0.1032,2.072,0.268,2.041,54.65,0.692,0.924,1,1,,24,20197,0.886,0.063,0,90.89,0.37,85.88,9682.74,0.768,1.011,1485,14158,2118,Moderate
SC0015145,BHP Group,Nickel,2024,April,iron ore,East Asia and Pacific,1,Australia,62.44,67.09,58.01,61.28,0.1403,2.136,0.878,2.058,221.24,0.479,0.66,3,1,SA8000; ISO 9001,24,10364,0.917,0.075,2,71.12,0.5,99.0,12660.79,0.886,1.304,11225,13547,306,High
SC0015165,PT Pupuk Indonesia,Fertilizers (urea,2024,April,ammonia),East Asia and Pacific,1,1,79.07,68.49,79.07,90.39,0.0247,1.855,1.17,1.457,3.28,0.468,0.359,3,1,ISO 14001,34,14498,0.915,0.02,0,88.6,0.478,78.11,7429.71,1.101,1.387,49994,19918,1829,Moderate
SC0015181,Rio Tinto Group,Iron ore,2024,April,aluminium,East Asia and Pacific,1,Australia,59.8,52.56,53.29,69.53,0.1018,0.973,0.6,2.322,69.38,0.549,0.572,2,1,ISO 9001,28,12804,0.821,0.062,1,89.8,0.369,70.84,19056.81,0.577,1.122,9831,17021,1928,Moderate
SC0015338,PT Pupuk Indonesia,Fertilizers (urea,2024,April,ammonia),East Asia and Pacific,1,1,67.5,63.16,69.39,72.01,0.2315,1.747,1.24,2.401,65.14,0.516,0.345,1,1,,23,3508,0.835,0.024,0,77.95,0.417,82.85,6085.94,1.675,1.056,22405,11256,3936,Moderate
SC0015360,Ganfeng Lithium Co.,Ltd.,2024,May,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,67.11,66.47,65.05,68.62,0.2211,0.352,0.66,2.519,75.89,0.751,0.124,2,1,ISO 9001; ISO 14001,27,6733,0.956,0.053,0,79.77,0.115,83.6,14659.08,1.452,1.123,32917,14334,3802,Moderate
SC0015419,Sumitomo Metal Mining,Nickel,2024,May,gold,East Asia and Pacific,1,Japan,62.11,66.68,66.91,61.46,0.0537,1.715,1.012,3.114,130.13,0.368,0.627,1,1,Fairtrade,42,7073,0.862,0.034,0,81.54,0.646,80.23,9344.27,0.95,1.008,11810,12390,384,Moderate
SC0015431,Sumitomo Metal Mining,Nickel,2024,May,gold,East Asia and Pacific,1,Japan,62.56,60.14,70.54,60.12,0.1481,2.347,1.332,1.376,57.76,0.496,0.069,3,1,ISO 9001,38,20626,1.0,0.034,1,96.01,0.115,95.16,20448.44,0.854,1.122,12761,455,3126,Moderate
SC0015452,BHP Group,Nickel,2024,May,iron ore,East Asia and Pacific,1,Australia,57.81,55.43,55.17,59.53,0.1176,1.021,1.525,3.562,171.38,0.729,0.319,1,0,ISO 9001,16,12444,0.913,0.024,1,78.74,0.011,83.8,15192.11,0.595,1.276,39660,4228,4410,High
SC0015453,Ganfeng Lithium Co.,Ltd.,2024,May,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,86.68,90.04,80.66,89.18,0.1536,2.517,0.936,1.096,175.97,0.53,0.0,2,1,,37,12425,0.932,0.075,0,88.47,0.206,91.26,30462.11,0.673,1.562,35731,12565,2465,Moderate
SC0015461,BHP Group,Nickel,2024,May,iron ore,East Asia and Pacific,1,Australia,41.04,39.04,40.93,44.14,0.2098,2.864,0.823,1.934,116.31,0.621,0.0,2,1,SA8000; FSSC 22000,33,25996,0.928,0.054,0,86.08,0.177,78.24,18082.06,0.842,1.227,36947,15112,7019,High
SC0015481,PT Pupuk Indonesia,Fertilizers (urea,2024,May,ammonia),East Asia and Pacific,1,1,65.58,67.23,55.89,68.94,0.1424,1.402,0.018,2.004,18.17,0.678,0.412,3,1,Fairtrade; SA8000,19,11540,1.0,0.082,0,78.97,0.487,68.04,4855.92,1.04,1.007,29655,3413,4715,Moderate
SC0015482,Nippon Steel Corporation ,Steel plates,2024,May,coils,East Asia and Pacific,1,Japan,68.68,68.99,73.01,61.38,0.1611,1.299,0.398,2.655,214.9,0.495,0.119,2,1,FSSC 22000; RSPO,30,14231,0.797,0.057,0,87.98,0.363,65.1,7398.67,0.625,1.384,44400,12439,1,Moderate
SC0015546,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2024,May,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,78.83,78.53,74.0,84.93,0.1894,1.587,1.099,2.897,212.31,0.894,0.504,2,1,ISO 9001,13,9099,0.81,0.008,0,73.66,0.443,68.7,23028.85,0.899,0.971,30176,12795,1836,Moderate
SC0015568,Rio Tinto Group,Iron ore,2024,May,aluminium,East Asia and Pacific,1,Australia,56.22,51.5,58.99,62.63,0.1652,1.216,0.53,1.565,144.17,0.621,0.0,2,0,,9,24489,0.994,0.03,0,67.03,0.801,93.09,16279.26,0.66,1.061,46585,10729,2925,Moderate
SC0015601,Rio Tinto Group,Iron ore,2024,June,aluminium,East Asia and Pacific,1,Australia,57.09,56.87,52.08,66.14,0.2138,0.801,0.017,1.771,131.14,0.414,0.626,2,1,BRCGS,39,9467,1.0,0.0,0,82.49,0.307,79.41,19735.04,0.973,1.326,12754,12483,2460,Moderate
SC0015622,PT Pupuk Indonesia,Fertilizers (urea,2024,June,ammonia),East Asia and Pacific,1,1,72.12,63.98,67.38,81.09,0.0972,0.963,0.348,1.399,117.59,0.458,0.599,2,1,ISO 9001,34,23862,0.854,0.01,0,79.06,0.179,96.11,14260.52,0.954,0.844,36437,13903,2439,Moderate
SC0015650,Ganfeng Lithium Co.,Ltd.,2024,June,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,73.86,64.91,79.71,76.58,0.1156,2.775,1.117,1.601,175.89,0.551,0.0,2,0,ISO 9001,22,13508,1.0,0.062,0,80.71,0.411,76.7,7097.04,0.936,1.021,14738,5386,5042,Moderate
SC0015688,Furukawa Electric Co.,Ltd.,2024,June,Electrical wiring and copper cables,East Asia and Pacific,1,1,61.76,67.94,64.75,52.13,0.0342,2.023,0.93,2.641,180.17,0.46,0.145,2,1,RSPO; Fairtrade,26,13393,0.801,0.033,0,86.07,0.258,89.7,11321.57,1.332,1.086,32739,9794,923,Moderate
SC0015711,BHP Group,Nickel,2024,June,iron ore,East Asia and Pacific,1,Australia,72.54,83.94,65.59,71.97,0.1921,3.195,0.513,3.229,127.75,0.638,0.339,3,0,,34,10732,0.901,0.122,0,96.17,0.52,82.85,3740.54,0.917,0.967,26203,16198,5252,Moderate
SC0015767,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2024,June,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,52.15,49.4,60.15,49.98,0.0704,1.339,0.025,3.012,216.28,0.388,0.082,1,1,LEED; SA8000,43,22347,0.602,0.019,1,86.27,0.792,72.54,24438.66,1.454,1.44,15616,1858,1538,High
SC0015768,BHP Group,Nickel,2024,June,iron ore,East Asia and Pacific,1,Australia,64.03,65.03,69.03,60.53,0.0737,1.846,1.161,2.356,155.73,0.643,0.674,2,1,FSSC 22000,28,10,0.99,0.038,0,73.17,0.441,61.72,15293.38,0.365,0.54,17179,6193,6160,Moderate
SC0015886,BHP Group,Nickel,2024,July,iron ore,East Asia and Pacific,1,Australia,75.05,65.67,80.41,80.87,0.0266,1.814,0.858,3.362,56.33,0.647,0.415,1,0,,38,15983,0.957,0.081,2,88.57,0.16,66.08,27664.91,1.045,1.124,44364,5582,1,High
SC0015922,Zhejiang Huayou Cobalt Co.,Ltd.,2024,July,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,68.92,70.42,67.5,67.55,0.1549,2.594,0.933,1.916,344.85,0.335,0.134,3,1,SA8000,10,11998,1.0,0.078,1,82.99,0.501,67.43,19593.42,1.111,0.988,58321,7022,6599,Moderate
SC0016008,Murata Manufacturing Co.,Electronic components (capacitors,2024,July,sensors),East Asia and Pacific,1,1,68.02,72.55,62.55,71.77,0.0715,1.596,0.308,3.179,115.0,0.596,0.0,3,1,ISO 9001; Fairtrade,18,11472,0.868,0.012,0,78.23,0.039,75.04,2769.66,0.902,0.645,62698,558,3835,Moderate
SC0016089,Sumitomo Metal Mining,Nickel,2024,August,gold,East Asia and Pacific,1,Japan,62.63,63.51,69.53,57.47,0.1909,1.852,0.01,1.029,213.99,0.284,0.334,0,1,,33,11616,0.984,0.056,0,87.36,0.711,80.66,14574.05,0.795,1.069,47542,23172,1603,High
SC0016151,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2024,August,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,66.06,67.55,71.73,65.64,0.1639,2.89,0.809,4.637,143.9,0.785,0.213,1,1,FSSC 22000,18,10,0.647,0.029,0,75.52,0.477,88.63,18321.16,1.084,1.304,66243,8210,7012,Moderate
SC0016247,Zhejiang Huayou Cobalt Co.,Ltd.,2024,August,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,65.22,56.03,70.9,70.01,0.1168,1.651,0.97,2.612,138.97,0.459,0.541,2,1,,1,13264,0.757,0.0,0,88.65,0.497,74.35,10723.36,0.788,0.672,30938,14252,6536,Moderate
SC0016257,Furukawa Electric Co.,Ltd.,2024,August,Electrical wiring and copper cables,East Asia and Pacific,1,1,72.86,71.91,63.62,84.15,0.1557,0.809,0.751,1.804,135.7,0.309,0.364,1,1,ISO 14001,28,11218,0.933,0.083,1,92.63,0.49,74.76,21486.53,0.926,1.032,44948,12234,1,High
SC0016466,PT Pupuk Indonesia,Fertilizers (urea,2024,September,ammonia),East Asia and Pacific,1,1,77.13,74.99,65.6,85.31,0.1474,2.096,1.296,3.51,272.91,0.529,0.071,3,1,LEED,30,15021,0.936,0.043,1,75.31,0.175,71.26,16002.49,1.068,0.694,46224,5945,4276,Moderate
SC0016492,PT Pupuk Indonesia,Fertilizers (urea,2024,September,ammonia),East Asia and Pacific,1,1,59.99,57.28,60.14,63.02,0.0849,1.258,1.089,1.95,200.49,0.545,0.705,2,1,ISO 9001; FSSC 22000,12,15413,0.859,0.036,0,77.52,0.222,85.9,8651.51,0.752,0.873,42218,11617,993,Moderate
SC0016515,Furukawa Electric Co.,Ltd.,2024,September,Electrical wiring and copper cables,East Asia and Pacific,1,1,56.04,62.65,54.62,56.37,0.1236,1.023,0.857,1.735,66.46,0.693,0.455,2,1,Fairtrade; SA8000,45,7504,0.963,0.0,0,100.0,0.016,89.59,21092.34,0.992,1.188,40687,16477,4966,Moderate
SC0016518,PT Pupuk Indonesia,Fertilizers (urea,2024,September,ammonia),East Asia and Pacific,1,1,84.38,80.42,87.58,83.02,0.1281,2.148,0.634,2.45,151.37,0.4,0.478,2,1,BRCGS; FSSC 22000,32,20890,0.909,0.045,0,86.56,0.16,78.0,11197.37,1.075,0.637,46490,13123,2730,Moderate
SC0016553,Ganfeng Lithium Co.,Ltd.,2024,September,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,61.62,68.82,57.16,57.66,0.1699,1.861,0.334,1.767,279.82,0.628,0.299,2,1,ISO 9001,35,9846,0.99,0.064,0,78.24,0.053,84.92,7132.38,1.67,0.804,56326,12527,3613,Moderate
SC0016612,PT Pupuk Indonesia,Fertilizers (urea,2024,October,ammonia),East Asia and Pacific,1,1,63.94,60.11,66.95,65.43,0.0961,2.124,0.754,4.357,224.77,0.692,0.453,3,1,BRCGS; ISO 14001,7,5141,0.859,0.055,0,95.0,0.573,68.47,6099.28,0.939,1.136,66667,4821,5460,Moderate
SC0016782,Nippon Steel Corporation ,Steel plates,2024,October,coils,East Asia and Pacific,1,Japan,79.05,74.0,86.39,79.07,0.1013,2.009,0.789,1.77,86.91,0.772,0.101,3,1,,13,8217,0.838,0.019,1,75.74,0.069,65.73,11880.57,0.995,0.934,26619,1965,5811,Moderate
SC0016831,FURUKAWA ELECTRIC CO.,Ltd.,2024,November,Electrical wiring and copper cables,East Asia and Pacific,1,1,70.49,58.45,74.93,82.13,0.0792,2.547,0.717,2.807,251.49,0.506,0.002,2,1,,14,20027,0.869,0.049,0,73.79,0.341,67.86,13197.05,0.95,0.472,33282,7884,1,Moderate
SC0016833,Rio Tinto Group ,Iron ore,2024,November,aluminium,East Asia and Pacific,1,Australia,59.48,64.84,62.9,56.56,0.1596,1.753,1.294,1.016,237.84,0.282,0.494,2,0,BRCGS,39,13161,0.955,0.028,0,79.25,0.328,75.11,9422.67,0.967,0.835,64273,5735,1028,Moderate
SC0016850,Siam Cement Group (SCG),Cement,2024,November,chemicals,East Asia and Pacific,1,Thailand,54.47,55.17,56.92,60.06,0.1114,1.709,1.019,3.175,151.43,0.598,0.589,3,1,,23,10673,0.956,0.032,0,69.28,0.241,79.54,14630.84,1.113,1.331,34237,27127,1745,Moderate
SC0016905,Sumitomo Metal Mining,Nickel,2024,November,gold,East Asia and Pacific,1,Japan,72.95,77.36,72.98,65.51,0.1684,1.406,0.979,1.347,145.11,0.69,0.41,3,1,FSSC 22000,30,16835,0.973,0.068,1,94.07,0.321,61.5,17344.96,1.158,1.136,46535,7366,4871,Moderate
SC0016909,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2024,November,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,63.13,68.77,61.81,60.86,0.0438,1.957,0.577,1.989,349.91,0.488,0.665,3,1,LEED; ISO 14001,26,3605,0.811,0.018,1,88.69,0.343,84.97,11074.72,0.826,1.285,35427,14333,1450,Moderate
SC0016924,Nippon Steel Corporation,Steel plates,2024,November,coils,East Asia and Pacific,1,Japan,66.7,72.13,67.29,64.23,0.073,2.02,0.504,3.204,199.62,0.642,0.297,1,1,SA8000,27,19753,0.929,0.063,1,89.63,0.499,68.48,10286.84,1.11,0.903,48147,7180,3095,Moderate
SC0016996,Siam Cement Group (SCG) ,Cement,2024,November,chemicals,East Asia and Pacific,1,Thailand,72.23,76.78,73.79,72.13,0.1234,3.174,0.569,3.262,244.95,0.907,0.59,3,0,ISO 14001; Fairtrade,53,20353,1.0,0.042,0,82.5,0.381,86.67,25173.82,0.726,1.057,47790,8614,5798,Moderate
SC0017007,PT Pupuk Indonesia,Fertilizers (urea,2024,November,ammonia),East Asia and Pacific,1,1,73.44,76.75,81.22,65.56,0.071,1.68,0.01,3.012,165.35,0.246,0.416,2,1,ISO 9001,17,15143,0.885,0.028,0,85.33,0.686,66.5,9636.58,1.108,1.304,40777,18308,2289,Moderate
SC0017149,Siam Cement Group (SCG),Cement,2024,December,chemicals,East Asia and Pacific,1,Thailand,51.38,50.95,54.68,46.71,0.1709,1.849,1.215,3.408,16.17,0.519,0.51,2,1,,9,14747,1.0,0.0,0,92.98,0.481,79.25,25805.59,0.403,1.294,45870,1,1996,Moderate
SC0017178,Murata Manufacturing Co.,Electronic components (capacitors,2024,December,sensors),East Asia and Pacific,1,1,42.1,41.7,48.44,42.16,0.1713,0.954,0.345,2.9,123.45,0.569,0.419,1,1,SA8000,35,16607,0.886,0.068,1,71.47,0.171,65.12,"10.629,67",1.044,1.143,22655,20115,1,High
SC0017228,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2024,December,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,52.57,58.62,52.05,55.97,0.2097,1.663,1.341,3.431,123.17,0.526,0.0,3,1,BRCGS; SA8000; ISO 9001,1,10592,0.701,0.051,3,83.42,0.181,77.1,31436.61,1.333,1.068,15631,9258,1765,High
SC0017229,Nippon Steel Corporation,Steel plates,2024,December,coils,East Asia and Pacific,1,Japan,75.05,70.67,71.23,79.62,0.1267,2.192,0.289,2.858,159.72,0.595,0.381,2,0,ISO 9001; SA8000,21,18848,0.85,0.007,0,97.45,0.378,72.6,26676.32,1.303,1.037,35142,10498,6480,Moderate
SC0017260,Furukawa Electric Co.,Ltd.,2024,December,Electrical wiring and copper cables,East Asia and Pacific,1,1,67.31,72.34,62.58,69.84,0.1148,2.932,0.36,1.558,110.96,0.405,0.669,3,1,,37,7995,0.996,0.005,1,75.81,0.371,42.33,15017.36,1.026,1.172,48196,16395,1385,Moderate
SC0017295,BHP Group,Nickel,2025,January,iron ore,East Asia and Pacific,1,Australia,85.09,90.51,79.82,84.82,0.181,2.412,0.522,2.457,133.03,0.535,0.212,3,1,FSSC 22000,9,17684,0.959,0.058,0,77.79,0.185,79.17,5575.54,1.161,0.864,45755,3038,7407,Moderate
SC0017383,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2025,January,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,64.58,63.46,61.32,65.21,0.1264,1.803,1.704,1.726,219.37,0.482,0.336,2,0,,45,10516,0.665,0.025,4,78.82,0.108,75.56,26325.73,0.904,1.079,13420,18212,3961,High
SC0017464,Siam Cement Group (SCG),Cement,2025,January,chemicals,East Asia and Pacific,1,Thailand,61.1,53.72,59.71,69.8,0.0503,1.038,0.838,2.507,120.71,0.641,0.507,1,1,,18,3191,0.801,0.058,0,89.02,0.334,81.88,18401.28,1.834,0.989,29153,1,3597,High
SC0017517,Zhejiang Huayou Cobalt Co.,Ltd.,2025,January,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,67.5,69.72,72.08,64.23,0.0245,1.323,0.777,3.153,37.68,0.295,0.467,2,1,Fairtrade,22,8094,1.0,0.006,0,87.72,0.54,62.64,9731.54,1.077,0.796,38375,13627,1,Moderate
SC0017598,PT Pupuk Indonesia,Fertilizers (urea,2025,February,ammonia),East Asia and Pacific,1,1,62.74,61.66,55.82,65.9,0.0005,0.459,0.924,3.403,103.18,0.7,0.254,3,1,BRCGS,1,10,0.896,0.023,1,89.96,0.097,78.59,11831.31,0.972,1.154,61677,5578,2736,Moderate
SC0017617,Rio Tinto Group,Iron ore,2025,February,aluminium,East Asia and Pacific,1,Australia,51.04,52.79,51.62,48.18,0.0873,1.697,0.01,2.667,222.88,0.429,0.7,2,1,BRCGS; Fairtrade,39,15085,0.931,0.045,0,85.94,0.082,69.08,16269.41,0.718,1.293,29993,11441,5335,Moderate
SC0017628,Nippon Steel Corporation,Steel plates,2025,February,coils,East Asia and Pacific,1,Japan,76.81,73.65,77.27,77.78,0.176,1.843,0.998,1.961,36.91,0.623,0.621,2,0,ISO 14001,43,15890,0.767,0.055,2,83.05,0.357,82.76,13692.71,1.317,1.034,2605,20278,3944,High
SC0017629,Zhejiang Huayou Cobalt Co.,Ltd.,2025,February,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,74.21,70.92,78.62,69.39,0.1261,0.208,0.914,3.498,193.63,0.353,0.466,3,0,Fairtrade; ISO 9001; ISO 14001,36,5135,0.814,0.03,0,75.97,0.547,67.27,10493.91,0.677,1.077,34069,7515,5064,Moderate
SC0017654,Rio Tinto Group,Iron ore,2025,February,aluminium,East Asia and Pacific,1,Australia,66.23,60.92,75.52,57.62,0.1725,1.351,1.169,2.183,191.51,0.59,0.0,2,1,,30,20458,1.0,0.04,0,96.29,0.122,91.85,32683.1,1.043,0.744,24577,19797,6326,Moderate
SC0017701,Sumitomo Metal Mining,Nickel,2025,February,gold,East Asia and Pacific,1,Japan,85.3,80.78,90.15,86.45,0.1672,0.974,0.972,2.575,102.04,0.686,0.195,1,0,,35,14950,0.93,0.008,1,90.33,0.246,67.52,17658.68,1.448,1.142,67438,9602,3968,Moderate
SC0017764,Cominor/oil and timber exporters,"Crude oil, timber, logs (selected exporters)",2025,March,Congo (Brazzaville),Sub-Saharan Africa,2,Oil and Timber,73.66,74.66,75.9,72.43,0.2621,4.166,0.562,2.84,338.84,0.56,0.465,2,1,,21,1703,0.713,0.047,1,68.27,0.518,60.6,39145.12,1.974,1.183,65013,16849,4242,High
SC0017790,PT Pupuk Indonesia,Fertilizers (urea,2025,March,ammonia),East Asia and Pacific,1,1,74.02,68.4,76.68,76.69,0.2164,3.914,1.124,2.732,277.41,0.491,0.621,2,1,FSSC 22000,54,23354,0.82,0.004,1,81.05,0.808,64.08,14744.05,1.192,0.91,67424,17501,4605,Moderate
SC0017890,Siam Cement Group (SCG),Cement,2025,March,chemicals,East Asia and Pacific,1,Thailand,75.1,74.63,78.17,77.35,0.1344,3.366,1.169,3.152,145.79,0.849,0.494,0,0,,16,25304,0.874,0.02,0,86.72,0.287,80.96,9227.56,0.852,1.654,46182,5297,2656,Moderate
SC0017896,Sumitomo Metal Mining,Nickel,2025,March,gold,East Asia and Pacific,1,Japan,62.59,74.16,59.54,57.61,0.1835,1.16,0.964,2.517,199.36,0.691,0.405,3,1,,23,15183,0.901,0.029,1,99.55,0.241,65.65,5484.21,0.979,1.447,21752,8345,6685,Moderate
SC0017918,Ganfeng Lithium Co.,Ltd.,2025,March,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,72.82,75.85,76.84,62.32,0.1186,2.411,0.794,4.874,154.93,0.901,0.243,3,1,BRCGS; FSSC 22000,45,22518,1.0,0.084,0,80.9,0.107,85.74,14273.36,1.133,0.687,61774,13574,1156,Moderate
SC0017940,Ganfeng Lithium Co.,Ltd.,2025,March,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,70.76,73.26,66.1,76.84,0.092,1.334,1.033,1.76,156.23,0.755,0.464,2,1,ISO 9001,6,14834,0.947,0.085,1,77.09,0.491,61.0,8229.9,1.055,1.461,72268,9471,3326,Moderate
SC0017959,Ganfeng Lithium Co.,Ltd.,2025,March,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,74.78,82.04,72.76,70.46,0.1292,0.427,0.626,3.737,124.29,0.752,0.163,2,1,LEED,9,21773,0.798,0.07,1,74.39,0.494,60.98,20558.89,1.062,0.804,42653,20944,1283,Moderate
SC0017982,Nippon Steel Corporation,Steel plates,2025,March,coils,East Asia and Pacific,1,Japan,69.17,68.55,78.55,63.63,0.1494,1.473,0.52,1.997,216.24,0.648,0.341,2,0,Fairtrade,24,959,0.818,0.045,1,78.38,0.206,70.56,26034.39,1.139,1.04,22871,12987,2558,Moderate
